Case,Year,Month,Demand_GWh,DomesticGen_GWh,Imports_GWh,ENS_GWh,Curtailment_GWh,CO2_kt,RenShare,Reserve_MW
BAU_Normal,2025,m1,3484.663026,3133.636686,351.0263393,0,0,436.4980466,0.7951155007,241.9904879
BAU_Normal,2025,m2,3554.069242,3250.999097,303.0701447,0,0,567.6514631,0.7403095197,246.810364
BAU_Normal,2025,m3,3623.321244,3534.181514,89.13973001,0,0,149.2788981,0.9404017742,251.6195308
BAU_Normal,2025,m4,3679.2576,3527.220117,152.0374831,0,0,153.4972649,0.9385966819,255.504
BAU_Normal,2025,m5,3603.790536,3523.003424,80.78711258,0,0,150.1965914,0.9398451327,250.2632317
BAU_Normal,2025,m6,3445.520264,3417.935172,27.58509199,0,0,96.76498059,0.9600535533,239.2722406
BAU_Normal,2025,m7,3363.559175,3363.559175,0,0,0,52.32223839,0.9780511887,233.5804982
BAU_Normal,2025,m8,3366.902647,3366.902647,0,0,0,69.56432042,0.9708472352,233.8126838
BAU_Normal,2025,m9,3521.341238,3208.34299,312.9982478,0,0,496.3127105,0.7726451944,244.5375859
BAU_Normal,2025,m10,3486.604112,3164.873603,321.7305096,0,0,445.1878732,0.793269953,242.1252856
BAU_Normal,2025,m11,3548.20398,3247.132638,301.071342,0,0,506.7424244,0.7704892991,246.4030542
BAU_Normal,2025,m12,3638.426214,3340.515697,297.9105172,0,0,520.4804777,0.7707387123,252.6684871
BAU_Normal,2026,m1,3621.621371,3317.082392,304.5389789,0,0,496.0413823,0.7806355739,251.5014841
BAU_Normal,2026,m2,3693.755472,3410.555673,283.1997996,0,0,573.6308646,0.7498501057,256.5107967
BAU_Normal,2026,m3,3765.729299,3698.403199,67.32609976,0,0,220.4828213,0.9153748383,261.5089791
BAU_Normal,2026,m4,3823.864132,3590.142165,233.7219662,0,0,183.3150116,0.9274631833,265.5461203
BAU_Normal,2026,m5,3745.430972,3643.848636,101.5823364,0,0,181.5717364,0.929179498,260.0993731
BAU_Normal,2026,m6,3580.940175,3556.164735,24.77544021,0,0,129.4760391,0.9486274296,248.676401
BAU_Normal,2026,m7,3495.757754,3484.57417,11.18358406,0,0,51.19310473,0.979270658,242.7609551
BAU_Normal,2026,m8,3499.232635,3473.880341,25.35229344,0,0,111.6848795,0.9546368414,243.0022663
BAU_Normal,2026,m9,3659.741154,3368.178221,291.5629326,0,0,420.8413755,0.8161610691,254.1486912
BAU_Normal,2026,m10,3623.638749,3320.664387,302.9743614,0,0,488.0846665,0.7833962577,251.6415798
BAU_Normal,2026,m11,3687.659687,3355.014552,332.645135,0,0,516.9754353,0.7723711122,256.0874783
BAU_Normal,2026,m12,3781.427942,3494.95008,286.4778619,0,0,531.2080392,0.7742631071,262.5991626
BAU_Normal,2027,m1,3839.797193,3527.059879,312.7373139,0,0,564.9492558,0.7537468709,266.6525829
BAU_Normal,2027,m2,3916.276839,3608.446443,307.8303965,0,0,586.0539473,0.749875883,271.9636694
BAU_Normal,2027,m3,3992.586555,3868.059902,124.5266529,0,0,228.6287499,0.9061127856,277.2629552
BAU_Normal,2027,m4,4054.22358,3853.395742,200.8278374,0,0,198.9604601,0.9167638678,281.5433042
BAU_Normal,2027,m5,3971.065404,3926.352887,44.71251797,0,0,249.8102982,0.8999417025,275.7684309
BAU_Normal,2027,m6,3796.665257,3772.974682,23.69057497,0,0,181.0829143,0.9217971406,263.6573095
BAU_Normal,2027,m7,3706.351227,3687.253468,19.09775902,0,0,120.8369025,0.9434254267,257.3855018
BAU_Normal,2027,m8,3710.035443,3686.171294,23.86414938,0,0,108.8894219,0.9476913525,257.6413502
BAU_Normal,2027,m9,3880.21341,3608.136349,272.0770612,0,0,513.0800728,0.7792443638,269.4592646
BAU_Normal,2027,m10,3841.936103,3538.66306,303.2730425,0,0,541.3338094,0.763713968,266.8011183
BAU_Normal,2027,m11,3909.813828,3580.012181,329.8016476,0,0,594.0805151,0.7460373087,271.5148492
BAU_Normal,2027,m12,4009.230925,3703.895353,305.3355718,0,0,573.0702786,0.7628769136,278.4188142
BAU_Normal,2028,m1,4008.256047,3690.439823,317.816224,0,0,401.9687276,0.7981937323,278.3511144
BAU_Normal,2028,m2,4088.090993,3770.26548,317.825513,0,0,516.2261103,0.7550315716,283.8952079
BAU_Normal,2028,m3,4167.748554,4141.9683,25.78025458,0,0,290.1378188,0.8581400212,289.4269829
BAU_Normal,2028,m4,4232.089707,4208.263553,23.82615445,0,0,309.8211247,0.8534175352,293.8951186
BAU_Normal,2028,m5,4145.283232,4121.913499,23.36973322,0,0,287.1292463,0.8585936968,287.8668911
BAU_Normal,2028,m6,3963.231834,3963.231834,0,0,0,149.3729815,0.907068261,275.2244329
BAU_Normal,2028,m7,3868.955564,3868.955564,0,0,0,141.546009,0.9103327729,268.6774697
BAU_Normal,2028,m8,3872.801414,3872.801414,0,0,0,126.5537957,0.9218484456,268.9445426
BAU_Normal,2028,m9,4050.445396,3765.956629,284.4887671,0,0,444.2516086,0.7890165038,281.2809303
BAU_Normal,2028,m10,4010.488794,3694.300076,316.1887182,0,0,368.6233082,0.8162934815,278.5061663
BAU_Normal,2028,m11,4081.344438,3791.991277,289.3531612,0,0,542.6685968,0.7480459176,283.4266971
BAU_Normal,2028,m12,4185.123143,3904.019112,281.104031,0,0,543.9669762,0.7548818747,290.6335516
BAU_Normal,2029,m1,4275.410626,3957.781904,317.6287217,0,0,621.4529489,0.7279816675,296.9035157
BAU_Normal,2029,m2,4360.566657,4048.254396,312.3122613,0,0,547.2535267,0.754947086,302.817129
BAU_Normal,2029,m3,4445.53348,4423.025597,22.50788299,0,0,397.1088153,0.8282934874,308.7176028
BAU_Normal,2029,m4,4514.16304,4401.574325,112.5887154,0,0,409.4090935,0.8234832502,313.4835445
BAU_Normal,2029,m5,4421.57082,4380.945959,40.62486088,0,0,408.5498767,0.8222431081,307.0535292
BAU_Normal,2029,m6,4227.385501,4203.349211,24.03628984,0,0,309.5040776,0.8530279852,293.5684376
BAU_Normal,2029,m7,4126.825616,4103.945085,22.88053076,0,0,204.5610262,0.887570641,286.5851122
BAU_Normal,2029,m8,4130.927796,4104.771313,26.15648248,0,0,251.6433171,0.8707443553,286.8699858
BAU_Normal,2029,m9,4320.41194,4017.512872,302.8990682,0,0,699.8166924,0.7068339018,300.028607
BAU_Normal,2029,m10,4277.792188,3978.922661,298.8695276,0,0,515.8845383,0.7678619618,297.068902
BAU_Normal,2029,m11,4353.370437,4041.676118,311.6943197,0,0,655.0730363,0.7225398288,302.3173915
BAU_Normal,2029,m12,4464.066104,4133.866713,330.1993912,0,0,676.0931372,0.7228821484,310.0045905
BAU_Normal,2030,m1,4455.82387,4156.018303,299.8055674,0,0,714.8792055,0.7009290317,309.4322132
BAU_Normal,2030,m2,4544.573305,4252.142748,292.4305565,0,0,738.6982021,0.7016405965,315.5953684
BAU_Normal,2030,m3,4633.125548,4606.685274,26.44027352,0,0,454.4701785,0.8154363268,321.7448297
BAU_Normal,2030,m4,4704.651129,4642.002021,62.64910804,0,0,495.7487908,0.8025106836,326.711884
BAU_Normal,2030,m5,4608.151714,4586.043273,22.10844157,0,0,477.3863891,0.8059800374,320.0105357
BAU_Normal,2030,m6,4405.772187,4383.674992,22.09719531,0,0,381.544996,0.8340255701,305.9564019
BAU_Normal,2030,m7,4300.968888,4275.889207,25.07968119,0,0,345.4099739,0.8422168813,298.678395
BAU_Normal,2030,m8,4305.244172,4282.253147,22.99102484,0,0,319.379131,0.8537649887,298.9752897
BAU_Normal,2030,m9,4502.724145,4221.234782,281.4893622,0,0,683.1101308,0.7196417521,312.6891767
BAU_Normal,2030,m10,4458.305929,4100.470717,357.8352123,0,0,682.0424027,0.7111892419,309.6045784
BAU_Normal,2030,m11,4537.07342,4243.83434,293.2390794,0,0,769.2092921,0.6925548112,315.074543
BAU_Normal,2030,m12,4652.440208,4275.358978,302.5686656,74.51256492,0,838.4888498,0.6725556801,323.0861256
BAU_Normal,2031,m1,4626.232224,4317.400129,308.8320949,0,0,496.5574456,0.7889924248,321.2661266
BAU_Normal,2031,m2,4718.375788,4435.193949,283.1818398,0,0,509.7870031,0.7901999186,327.6649853
BAU_Normal,2031,m3,4810.31462,4810.31462,0,0,0,55.90402561,0.96503007,334.0496264
BAU_Normal,2031,m4,4884.575623,4884.575623,0,0,0,90.35111572,0.9443414554,339.2066405
BAU_Normal,2031,m5,4784.385688,4784.385688,0,0,0,21.22296641,0.9866523421,332.2490061
BAU_Normal,2031,m6,4574.266366,4574.266366,0,0,0,0,1,317.6573865
BAU_Normal,2031,m7,4465.454974,4465.454974,0,0,0,0,1,310.1010399
BAU_Normal,2031,m8,4469.893761,4469.893761,0,0,0,0,1,310.409289
BAU_Normal,2031,m9,4674.92615,4403.439584,271.4865661,0,0,498.4789705,0.7948860559,324.6476493
BAU_Normal,2031,m10,4628.809207,4322.798967,306.0102396,0,0,485.7503538,0.7956579243,321.4450838
BAU_Normal,2031,m11,4710.589078,4415.185724,295.4033536,0,0,466.5970803,0.8078230259,327.1242415
BAU_Normal,2031,m12,4830.367949,4520.367255,310.000694,0,0,552.2788471,0.781493383,335.4422187
BAU_Normal,2032,m1,4809.713503,4516.846753,292.8667507,0,0,627.6907224,0.7517613744,334.0078822
BAU_Normal,2032,m2,4905.51158,4604.989644,300.5219356,0,0,608.4543935,0.7640095133,340.6605264
BAU_Normal,2032,m3,5001.096803,5001.096803,0,0,0,161.0515927,0.9206056599,347.2983891
BAU_Normal,2032,m4,5078.303076,5078.303076,0,0,0,166.24151,0.9218641159,352.6599358
BAU_Normal,2032,m5,4974.139502,4974.139502,0,0,0,139.5963675,0.9270670593,345.4263543
BAU_Normal,2032,m6,4755.686625,4755.686625,0,0,0,38.06290112,0.9759168206,330.2560156
BAU_Normal,2032,m7,4642.559658,4642.559658,0,0,0,0,1,322.3999762
BAU_Normal,2032,m8,4647.174492,4647.174492,0,0,0,0,1,322.7204508
BAU_Normal,2032,m9,4860.338683,4543.850009,316.4886738,0,0,612.5074358,0.7616569675,337.5235197
BAU_Normal,2032,m10,4812.392693,4470.177951,342.2147414,0,0,556.9461434,0.7777356962,334.193937
BAU_Normal,2032,m11,4897.41604,4546.389872,351.0261686,0,0,553.3406796,0.7822990599,340.0983361
BAU_Normal,2032,m12,5021.945469,4679.423176,342.5222929,0,0,682.8173278,0.7480458123,348.7462131
BAU_Normal,2033,m1,5036.637582,4732.80263,303.8349522,0,0,498.0285707,0.8089934323,349.7664987
BAU_Normal,2033,m2,5136.955447,4819.737281,317.2181658,0,0,546.1804566,0.7963933792,356.7330172
BAU_Normal,2033,m3,5237.050416,5237.050416,0,0,0,80.51128083,0.9537411167,363.6840567
BAU_Normal,2033,m4,5317.899311,5317.899311,0,0,0,96.64796351,0.9453137982,369.2985632
BAU_Normal,2033,m5,5208.82126,5208.82126,0,0,0,28.38775732,0.9836010217,361.7236986
BAU_Normal,2033,m6,4980.061695,4980.061695,0,0,0,0,1,345.8376177
BAU_Normal,2033,m7,4861.597355,4861.597355,0,0,0,0,1,337.6109274
BAU_Normal,2033,m8,4866.429919,4866.429919,0,0,0,0,1,337.9465221
BAU_Normal,2033,m9,5089.651276,4780.745436,308.9058404,0,0,549.234408,0.7946031488,353.4480053
BAU_Normal,2033,m10,5039.443176,4716.738568,322.7046084,0,0,540.8980959,0.7940928394,349.9613317
BAU_Normal,2033,m11,5128.477957,4780.596166,347.8817908,0,0,528.0190618,0.8022883217,356.1443026
BAU_Normal,2033,m12,5258.882731,4962.717334,296.1653964,0,0,643.3673478,0.7725273306,365.2001896
BAU_Normal,2034,m1,5224.818787,4869.470243,355.3485436,0,0,472.0658188,0.8237126243,362.834638
BAU_Normal,2034,m2,5328.884775,5023.542818,305.3419574,0,0,508.621776,0.816839183,370.0614427
BAU_Normal,2034,m3,5432.719539,5432.719539,0,0,0,77.792664,0.9569129737,377.2721902
BAU_Normal,2034,m4,5516.589148,5516.589148,0,0,0,145.242535,0.9356764809,383.0964686
BAU_Normal,2034,m5,5403.435672,5403.435672,0,0,0,65.37361479,0.9635952815,375.2385884
BAU_Normal,2034,m6,5166.129085,5166.129085,0,0,0,0,1,358.7589642
BAU_Normal,2034,m7,5043.238625,5043.238625,0,0,0,0,1,350.2249045
BAU_Normal,2034,m8,5048.251745,5048.251745,0,0,0,0,1,350.5730379
BAU_Normal,2034,m9,5279.813204,4961.039483,318.7737205,0,0,518.2102969,0.8123596917,366.6536947
BAU_Normal,2034,m10,5227.729205,4919.790476,307.9387289,0,0,388.6234998,0.8541471297,363.0367503
BAU_Normal,2034,m11,5320.090545,4999.130263,320.9602816,0,0,583.3925332,0.7925224787,369.4507323
BAU_Normal,2034,m12,5455.367563,5188.290558,267.0770049,0,0,625.6670267,0.7870425333,378.8449696
BAU_Normal,2035,m1,5425.388269,5086.058148,339.3301215,0,0,544.0049717,0.8092934222,376.7630742
BAU_Normal,2035,m2,5533.449125,5181.838396,351.6107294,0,0,504.967854,0.8235857215,384.2673004
BAU_Normal,2035,m3,5641.269881,5641.269881,0,0,0,93.2884818,0.9502404652,391.7548529
BAU_Normal,2035,m4,5728.359062,5728.359062,0,0,0,106.6083676,0.9470195543,397.8027127
BAU_Normal,2035,m5,5610.86187,5610.86187,0,0,0,78.84257409,0.9577179164,389.6431854
BAU_Normal,2035,m6,5364.445597,5364.445597,0,0,0,0,1,372.5309442
BAU_Normal,2035,m7,5236.837638,5236.837638,0,0,0,0,1,363.6692804
BAU_Normal,2035,m8,5242.043201,5242.043201,0,0,0,0,1,364.0307779
BAU_Normal,2035,m9,5482.493803,5141.728544,340.7652587,0,0,560.5840081,0.8057187993,380.7287363
BAU_Normal,2035,m10,5428.410412,5095.93426,332.4761514,0,0,588.2964597,0.7956811295,376.9729453
BAU_Normal,2035,m11,5524.317304,5174.676999,349.6403052,0,0,495.8849709,0.8259501957,383.6331461
BAU_Normal,2035,m12,5664.787313,5316.017294,348.7700194,0,0,600.3715288,0.8000104693,393.3880079
BAU_Normal,2036,m1,5620.215077,5294.742561,325.4725157,0,0,541.7161484,0.8160926148,390.2927137
BAU_Normal,2036,m2,5732.156421,5413.246413,318.9100082,0,0,634.8574312,0.7942945119,398.0664181
BAU_Normal,2036,m3,5843.849043,5843.849043,0,0,0,63.15759686,0.9674799076,405.8228502
BAU_Normal,2036,m4,5934.065614,5934.065614,0,0,0,84.95140949,0.9569232025,412.0878899
BAU_Normal,2036,m5,5812.349073,5812.349073,0,0,0,25.06018156,0.9870264841,403.6353523
BAU_Normal,2036,m6,5557.083941,5557.083941,0,0,0,0,1,385.908607
BAU_Normal,2036,m7,5424.893554,5424.893554,0,0,0,0,1,376.7287191
BAU_Normal,2036,m8,5430.28605,5430.28605,0,0,0,0,1,377.1031979
BAU_Normal,2036,m9,5679.371282,5378.06557,301.3057124,0,0,630.165712,0.7936501259,394.4007835
BAU_Normal,2036,m10,5623.345746,5326.450535,296.8952106,0,0,589.5482802,0.8033780419,390.5101212
BAU_Normal,2036,m11,5722.696674,5410.426812,312.2698613,0,0,591.1710601,0.8061939475,397.4094912
BAU_Normal,2036,m12,5868.21099,5510.853812,357.3571782,0,0,714.0941233,0.7770223734,407.5146521
BAU_Normal,2037,m1,5818.334673,5502.536238,315.7984354,0,0,501.7299032,0.8341407243,404.051019
BAU_Normal,2037,m2,5934.222089,5629.367299,304.8547907,0,0,610.6582765,0.8086646337,412.0987562
BAU_Normal,2037,m3,6049.852015,6049.852015,0,0,0,104.6430459,0.9605787969,420.1286122
BAU_Normal,2037,m4,6143.248833,6143.248833,0,0,0,141.3260731,0.9432890423,426.6145023
BAU_Normal,2037,m5,6017.241633,6017.241633,0,0,0,117.5159936,0.9544462813,417.8640023
BAU_Normal,2037,m6,5752.978086,5752.978086,0,0,0,12.4491107,0.993488654,399.5123671
BAU_Normal,2037,m7,5616.127823,5616.127823,0,0,0,0,1,390.0088766
BAU_Normal,2037,m8,5621.710411,5621.710411,0,0,0,0,1,390.3965563
BAU_Normal,2037,m9,5879.576208,5580.613568,298.96264,0,0,697.4550083,0.7846112874,408.3039034
BAU_Normal,2037,m10,5821.575702,5525.04768,296.5280217,0,0,561.8146083,0.818354219,404.2760904
BAU_Normal,2037,m11,5924.428874,5579.188302,345.2405721,0,0,554.8485595,0.8213011402,411.4186718
BAU_Normal,2037,m12,6075.072752,5736.522964,338.5497883,0,0,657.9173811,0.8007430283,421.8800522
BAU_Normal,2038,m1,6012.599044,5707.825594,304.7734506,0,0,511.1202729,0.837824451,417.5416003
BAU_Normal,2038,m2,6132.355746,5813.383235,318.9725108,0,0,614.4574621,0.8126378382,425.8580379
BAU_Normal,2038,m3,6251.846359,6251.846359,0,0,0,79.5183522,0.9733728552,434.1559972
BAU_Normal,2038,m4,6348.36154,6348.36154,0,0,0,98.48262977,0.9655059089,440.8584402
BAU_Normal,2038,m5,6218.147171,6218.147171,0,0,0,51.45955658,0.9819617686,431.8157758
BAU_Normal,2038,m6,5945.060311,5945.060311,0,0,0,0,1,412.8514105
BAU_Normal,2038,m7,5803.640849,5803.640849,0,0,0,0,1,403.0306145
BAU_Normal,2038,m8,5809.40983,5809.40983,0,0,0,0,1,403.4312382
BAU_Normal,2038,m9,6075.885331,5764.424442,311.4608885,0,0,603.2713973,0.8153654021,421.9364813
BAU_Normal,2038,m10,6015.948285,5703.909357,312.0389285,0,0,606.7111013,0.811014221,417.7741865
BAU_Normal,2038,m11,6122.235551,5821.621106,300.6144454,0,0,611.211129,0.8142968083,425.1552466
BAU_Normal,2038,m12,6277.909174,5984.39842,293.5107539,0,0,640.0480776,0.8132445584,435.9659148
BAU_Normal,2039,m1,6210.458485,5881.575073,328.8834119,0,0,579.3565959,0.8233554873,431.2818392
BAU_Normal,2039,m2,6334.156076,5996.659902,337.4961748,0,0,709.7820486,0.7977546419,439.8719497
BAU_Normal,2039,m3,6457.578824,6457.578824,0,0,0,120.9833689,0.9555163662,448.4429739
BAU_Normal,2039,m4,6557.270075,6557.270075,0,0,0,131.0134925,0.951382196,455.3659774
BAU_Normal,2039,m5,6422.770681,6422.770681,0,0,0,65.83331095,0.9793638767,446.0257417
BAU_Normal,2039,m6,6140.697222,6140.697222,0,0,0,0,1,426.4373071
BAU_Normal,2039,m7,5994.624003,5994.624003,0,0,0,0,1,416.2933336
BAU_Normal,2039,m8,6000.582827,6000.582827,0,0,0,0,1,416.7071408
BAU_Normal,2039,m9,6275.827363,5984.792668,291.0346946,0,0,640.625736,0.8131033626,435.8213446
BAU_Normal,2039,m10,6213.917941,5872.701355,341.2165861,0,0,585.227628,0.8218641566,431.5220792
BAU_Normal,2039,m11,6323.702852,6008.311017,315.391835,0,0,752.3479767,0.7880799368,439.1460314
BAU_Normal,2039,m12,6484.4993,6157.212348,327.2869524,0,0,744.3067589,0.7950092705,450.3124514
BAU_Normal,2040,m1,6411.925108,6117.497468,294.4276399,0,0,472.8794564,0.8578795856,445.272577
BAU_Normal,2040,m2,6539.635437,6249.68766,289.9477765,0,0,490.3296533,0.8574489117,454.1413498
BAU_Normal,2040,m3,6667.062006,6667.062006,0,0,0,0,1,462.9904171
BAU_Normal,2040,m4,6769.987231,6769.987231,0,0,0,0,1,470.1380021
BAU_Normal,2040,m5,6631.12469,6631.12469,0,0,0,0,1,460.4947702
BAU_Normal,2040,m6,6339.900797,6339.900797,0,0,0,0,1,440.2708887
BAU_Normal,2040,m7,6189.088979,6189.088979,0,0,0,0,1,429.7978458
BAU_Normal,2040,m8,6195.241106,6195.241106,0,0,0,0,1,430.2250768
BAU_Normal,2040,m9,6479.414546,6147.077649,332.3368973,0,0,502.7213716,0.8515413693,449.9593435
BAU_Normal,2040,m10,6415.496789,6112.269208,303.227581,0,0,438.8235594,0.8678870601,445.5206103
BAU_Normal,2040,m11,6528.843111,6255.892696,272.950415,0,0,617.6833553,0.8249626087,453.3918827
BAU_Normal,2040,m12,6694.855779,6374.521659,320.3341201,0,0,560.0039544,0.8416230949,464.9205402
BAU_Normal,2041,m1,6609.571618,6311.338282,298.2333352,0,0,522.565364,0.8497089696,458.998029
BAU_Normal,2041,m2,6741.218595,6442.240934,298.9776618,0,0,583.048144,0.8386253267,468.1401802
BAU_Normal,2041,m3,6872.573067,6872.573067,0,0,0,0,1,477.2620185
BAU_Normal,2041,m4,6978.670944,6978.670944,0,0,0,29.70821269,0.9885677216,484.6299267
BAU_Normal,2041,m5,6835.52799,6835.52799,0,0,0,0,1,474.6894437
BAU_Normal,2041,m6,6535.327169,6535.327169,0,0,0,0,1,453.8421645
BAU_Normal,2041,m7,6379.866602,6379.866602,0,0,0,0,1,443.0462918
BAU_Normal,2041,m8,6386.208368,6386.208368,0,0,0,0,1,443.4866922
BAU_Normal,2041,m9,6679.141406,6377.762416,301.3789898,0,0,582.58294,0.8361981434,463.8292643
BAU_Normal,2041,m10,6613.253394,6298.224096,315.0292982,0,0,479.4669549,0.8611511903,459.2537079
BAU_Normal,2041,m11,6730.093598,6409.011594,321.0820047,0,0,454.1196552,0.8694630052,467.367611
BAU_Normal,2041,m12,6901.223579,6576.635056,324.5885222,0,0,682.1507508,0.8199113952,479.2516374
BAU_Normal,2042,m1,6806.023063,6447.954704,358.0683585,0,0,546.3658473,0.8481762164,472.6404905
BAU_Normal,2042,m2,6941.582887,6630.003076,311.5798111,0,0,663.3326135,0.8286971884,482.0543672
BAU_Normal,2042,m3,7076.841511,7076.841511,0,0,0,0,1,491.4473272
BAU_Normal,2042,m4,7186.092858,7186.092858,0,0,0,0,1,499.0342262
BAU_Normal,2042,m5,7038.69537,7038.69537,0,0,0,0,1,488.7982896
BAU_Normal,2042,m6,6729.571901,6729.571901,0,0,0,0,1,467.331382
BAU_Normal,2042,m7,6569.490694,6569.490694,0,0,0,0,1,456.2146315
BAU_Normal,2042,m8,6576.020951,6576.020951,0,0,0,0,1,456.6681216
BAU_Normal,2042,m9,6877.660623,6555.620965,322.0396577,0,0,572.5039128,0.8454014774,477.615321
BAU_Normal,2042,m10,6809.81427,6501.478992,308.3352781,0,0,560.1487126,0.8471997031,472.9037688
BAU_Normal,2042,m11,6930.12723,6626.553105,303.5741247,0,0,548.784399,0.8515258347,481.2588354
BAU_Normal,2042,m12,7106.343581,6789.135686,317.2078949,0,0,704.674591,0.8240038993,493.496082
BAU_Normal,2043,m1,7002.784368,6668.947652,333.8367161,0,0,380.6725915,0.8939778041,486.30447
BAU_Normal,2043,m2,7142.263211,6816.31199,325.9512213,0,0,454.2662673,0.8777792878,495.9905008
BAU_Normal,2043,m3,7281.432145,7281.432145,0,0,0,0,1,505.6550101
BAU_Normal,2043,m4,7393.841935,7393.841935,0,0,0,17.11758749,0.993033774,513.4612455
BAU_Normal,2043,m5,7242.183204,7242.183204,0,0,0,0,1,502.9293892
BAU_Normal,2043,m6,6924.123013,6924.123013,0,0,0,0,1,480.8418759
BAU_Normal,2043,m7,6759.413877,6759.413877,0,0,0,0,1,469.4037414
BAU_Normal,2043,m8,6766.132923,6766.132923,0,0,0,0,1,469.8703419
BAU_Normal,2043,m9,7076.492962,6756.807054,319.6859077,0,0,412.7259819,0.8866283083,491.4231223
BAU_Normal,2043,m10,7006.685179,6701.72004,304.9651394,0,0,346.5164384,0.9025607241,486.5753597
BAU_Normal,2043,m11,7130.476372,6864.495244,265.9811279,0,0,517.6648124,0.8641121169,495.1719703
BAU_Normal,2043,m12,7311.787116,6993.733804,318.0533123,0,0,710.1963508,0.8276346115,507.7629942
BAU_Normal,2044,m1,7200.343318,6889.015366,311.327952,0,0,601.3352127,0.8475526064,500.0238415
BAU_Normal,2044,m2,7343.757066,7020.404297,323.3527684,0,0,653.5743052,0.8403398123,509.9831296
BAU_Normal,2044,m3,7486.852163,7486.852163,0,0,0,10.69754815,0.9957005772,519.9202891
BAU_Normal,2044,m4,7602.4332,7602.4332,0,0,0,22.79496378,0.9909778206,527.94675
BAU_Normal,2044,m5,7446.49595,7446.49595,0,0,0,0,1,517.1177743
BAU_Normal,2044,m6,7119.462809,7119.462809,0,0,0,0,1,494.4071395
BAU_Normal,2044,m7,6950.106983,6950.106983,0,0,0,0,1,482.6463183
BAU_Normal,2044,m8,6957.015584,6957.015584,0,0,0,0,1,483.1260822
BAU_Normal,2044,m9,7276.13134,6970.504002,305.6273381,0,0,592.0888945,0.8517795208,505.2868986
BAU_Normal,2044,m10,7204.354177,6868.666289,335.6878873,0,0,435.1659098,0.8827642973,500.3023734
BAU_Normal,2044,m11,7331.637703,7011.20244,320.4352627,0,0,477.6693544,0.8765338013,509.1415071
BAU_Normal,2044,m12,7518.063492,7178.963688,339.0998048,0,0,710.5678725,0.8322868048,522.0877425
BAU_Normal,2045,m1,7399.150115,7069.34481,329.8053042,0,0,449.9069156,0.8827358642,513.8298691
BAU_Normal,2045,m2,7546.523622,7210.041237,336.4823848,0,0,577.1633192,0.8592777701,524.0641404
BAU_Normal,2045,m3,7693.56968,7693.56968,0,0,0,0,1,534.2756722
BAU_Normal,2045,m4,7812.341995,7812.341995,0,0,0,0,1,542.5237497
BAU_Normal,2045,m5,7652.099203,7652.099203,0,0,0,0,1,531.395778
BAU_Normal,2045,m6,7316.036435,7316.036435,0,0,0,0,1,508.0580858
BAU_Normal,2045,m7,7142.00457,7142.00457,0,0,0,0,1,495.9725396
BAU_Normal,2045,m8,7149.103922,7149.103922,0,0,0,0,1,496.4655502
BAU_Normal,2045,m9,7477.0307,7140.495738,336.5349625,0,0,506.6799886,0.8721345483,519.2382431
BAU_Normal,2045,m10,7403.271716,7113.466515,289.8052006,0,0,470.9311774,0.8801739995,514.1160914
BAU_Normal,2045,m11,7534.069634,7202.620089,331.4495448,0,0,613.5750503,0.8515489137,523.1992802
BAU_Normal,2045,m12,7725.642778,7434.99023,290.652548,0,0,704.3827264,0.8397413408,536.5029707
BAU_Normal,2046,m1,7596.690614,7282.088215,314.6023994,0,0,329.7727898,0.9138873436,527.5479593
BAU_Normal,2046,m2,7747.998659,7480.452285,267.5463738,0,0,500.0068869,0.8791791483,538.0554624
BAU_Normal,2046,m3,7898.970513,7898.970513,0,0,0,0,1,548.539619
BAU_Normal,2046,m4,8020.913779,8020.913779,0,0,0,2.458615629,0.9995674956,557.0079013
BAU_Normal,2046,m5,7856.392868,7856.392868,0,0,0,0,1,545.5828381
BAU_Normal,2046,m6,7511.357988,7511.357988,0,0,0,0,1,521.6220825
BAU_Normal,2046,m7,7332.679868,7332.679868,0,0,0,0,1,509.2138797
BAU_Normal,2046,m8,7339.968756,7339.968756,0,0,0,0,1,509.7200525
BAU_Normal,2046,m9,7676.650434,7343.733316,332.9171183,0,0,451.4846171,0.8870110182,533.1007246
BAU_Normal,2046,m10,7600.922253,7291.708714,309.2135391,0,0,520.076787,0.8716665889,527.8418231
BAU_Normal,2046,m11,7735.212178,7405.108799,330.1033796,0,0,531.4920787,0.8709529684,537.1675124
BAU_Normal,2046,m12,7931.89989,7604.883228,327.0166619,0,0,612.9093764,0.8603409127,550.8263812
BAU_Normal,2047,m1,7794.477275,7484.194914,310.2823614,0,0,407.7265065,0.8979932399,541.2831441
BAU_Normal,2047,m2,7949.724761,7664.966407,284.7583538,0,0,754.0155637,0.834311641,552.0642195
BAU_Normal,2047,m3,8104.627303,8104.627303,0,0,0,25.82563825,0.9955038398,562.8213405
BAU_Normal,2047,m4,8229.745471,8229.745471,0,0,0,64.27344773,0.9889803207,571.5101022
BAU_Normal,2047,m5,8060.941111,8060.941111,0,0,0,22.56341615,0.9960504932,559.7875771
BAU_Normal,2047,m6,7706.922938,7706.922938,0,0,0,0,1,535.2029818
BAU_Normal,2047,m7,7523.592772,7523.592772,0,0,0,0,1,522.4717203
BAU_Normal,2047,m8,7531.071433,7531.071433,0,0,0,0,1,522.9910718
