Case,Year,FuelCategory,Generation_GWh,Unit
REN100_Extreme,2045,FUEL OIL,2304.619200000,GWh
REN100_Extreme,2045,GAS,1987.027200000,GWh
REN100_Extreme,2045,IMPORTS,1914.739200000,GWh
REN100_Extreme,2045,OTHER,0.000000000,GWh
REN100_Extreme,2046,HYDRO,68427.460800000,GWh
REN100_Extreme,2046,PV,5414.731200000,GWh
REN100_Extreme,2046,WIND,6829.077600000,GWh
REN100_Extreme,2046,GEOTHERMAL,5530.492800000,GWh
REN100_Extreme,2046,BIOENERGY,119.469600000,GWh
REN100_Extreme,2046,DIESEL,0.000000000,GWh
REN100_Extreme,2046,FUEL OIL,2232.504000000,GWh
REN100_Extreme,2046,GAS,1814.565600000,GWh
REN100_Extreme,2046,IMPORTS,1881.388800000,GWh
REN100_Extreme,2046,OTHER,0.000000000,GWh
REN100_Extreme,2047,HYDRO,76318.538400000,GWh
REN100_Extreme,2047,PV,5382.280800000,GWh
REN100_Extreme,2047,WIND,6799.255200000,GWh
REN100_Extreme,2047,GEOTHERMAL,5505.537600000,GWh
REN100_Extreme,2047,BIOENERGY,34.538400000,GWh
REN100_Extreme,2047,DIESEL,0.000000000,GWh
REN100_Extreme,2047,FUEL OIL,60.004800000,GWh
REN100_Extreme,2047,GAS,551.426400000,GWh
REN100_Extreme,2047,IMPORTS,0.000000000,GWh
REN100_Extreme,2047,OTHER,0.000000000,GWh
REN100_Extreme,2048,HYDRO,77017.003200000,GWh
REN100_Extreme,2048,PV,5351.587200000,GWh
REN100_Extreme,2048,WIND,6665.313600000,GWh
REN100_Extreme,2048,GEOTHERMAL,5493.592800000,GWh
REN100_Extreme,2048,BIOENERGY,104.774400000,GWh
REN100_Extreme,2048,DIESEL,0.000000000,GWh
REN100_Extreme,2048,FUEL OIL,667.792800000,GWh
REN100_Extreme,2048,GAS,1325.383200000,GWh
REN100_Extreme,2048,IMPORTS,428.695200000,GWh
REN100_Extreme,2048,OTHER,0.000000000,GWh
REN100_Extreme,2049,HYDRO,78656.436000000,GWh
REN100_Extreme,2049,PV,5377.348800000,GWh
REN100_Extreme,2049,WIND,6831.849600000,GWh
REN100_Extreme,2049,GEOTHERMAL,5488.200000000,GWh
REN100_Extreme,2049,BIOENERGY,153.180000000,GWh
REN100_Extreme,2049,DIESEL,0.000000000,GWh
REN100_Extreme,2049,FUEL OIL,199.116000000,GWh
REN100_Extreme,2049,GAS,894.009600000,GWh
REN100_Extreme,2049,IMPORTS,1855.137600000,GWh
REN100_Extreme,2049,OTHER,0.000000000,GWh
REN100_Extreme,2050,HYDRO,80258.904000000,GWh
REN100_Extreme,2050,PV,5276.059200000,GWh
REN100_Extreme,2050,WIND,6671.944800000,GWh
REN100_Extreme,2050,GEOTHERMAL,5460.249600000,GWh
REN100_Extreme,2050,BIOENERGY,341.632800000,GWh
REN100_Extreme,2050,DIESEL,0.000000000,GWh
REN100_Extreme,2050,FUEL OIL,0.000000000,GWh
REN100_Extreme,2050,GAS,0.000000000,GWh
REN100_Extreme,2050,IMPORTS,1844.856000000,GWh
REN100_Extreme,2050,OTHER,0.000000000,GWh
