Case,Year,FuelCategory,CO2_kt,Unit
BAU_Extreme,2045,OTHER,0.000000000,ktCO2
BAU_Extreme,2046,HYDRO,0.000000000,ktCO2
BAU_Extreme,2046,PV,0.000000000,ktCO2
BAU_Extreme,2046,WIND,0.000000000,ktCO2
BAU_Extreme,2046,GEOTHERMAL,0.000000000,ktCO2
BAU_Extreme,2046,BIOENERGY,0.000000000,ktCO2
BAU_Extreme,2046,DIESEL,220.585483548,ktCO2
BAU_Extreme,2046,FUEL OIL,4138.608882121,ktCO2
BAU_Extreme,2046,GAS,1192.478032868,ktCO2
BAU_Extreme,2046,IMPORTS,0.000000000,ktCO2
BAU_Extreme,2046,OTHER,0.000000000,ktCO2
BAU_Extreme,2047,HYDRO,0.000000000,ktCO2
BAU_Extreme,2047,PV,0.000000000,ktCO2
BAU_Extreme,2047,WIND,0.000000000,ktCO2
BAU_Extreme,2047,GEOTHERMAL,0.000000000,ktCO2
BAU_Extreme,2047,BIOENERGY,0.000000000,ktCO2
BAU_Extreme,2047,DIESEL,234.958858161,ktCO2
BAU_Extreme,2047,FUEL OIL,3978.991526149,ktCO2
BAU_Extreme,2047,GAS,1160.251488307,ktCO2
BAU_Extreme,2047,IMPORTS,0.000000000,ktCO2
BAU_Extreme,2047,OTHER,0.000000000,ktCO2
BAU_Extreme,2048,HYDRO,0.000000000,ktCO2
BAU_Extreme,2048,PV,0.000000000,ktCO2
BAU_Extreme,2048,WIND,0.000000000,ktCO2
BAU_Extreme,2048,GEOTHERMAL,0.000000000,ktCO2
BAU_Extreme,2048,BIOENERGY,0.000000000,ktCO2
BAU_Extreme,2048,DIESEL,129.616945421,ktCO2
BAU_Extreme,2048,FUEL OIL,3714.212575604,ktCO2
BAU_Extreme,2048,GAS,1215.037414340,ktCO2
BAU_Extreme,2048,IMPORTS,0.000000000,ktCO2
BAU_Extreme,2048,OTHER,0.000000000,ktCO2
BAU_Extreme,2049,HYDRO,0.000000000,ktCO2
BAU_Extreme,2049,PV,0.000000000,ktCO2
BAU_Extreme,2049,WIND,0.000000000,ktCO2
BAU_Extreme,2049,GEOTHERMAL,0.000000000,ktCO2
BAU_Extreme,2049,BIOENERGY,0.000000000,ktCO2
BAU_Extreme,2049,DIESEL,370.298972417,ktCO2
BAU_Extreme,2049,FUEL OIL,4202.441064051,ktCO2
BAU_Extreme,2049,GAS,1466.652782425,ktCO2
BAU_Extreme,2049,IMPORTS,0.000000000,ktCO2
BAU_Extreme,2049,OTHER,0.000000000,ktCO2
BAU_Extreme,2050,HYDRO,0.000000000,ktCO2
BAU_Extreme,2050,PV,0.000000000,ktCO2
BAU_Extreme,2050,WIND,0.000000000,ktCO2
BAU_Extreme,2050,GEOTHERMAL,0.000000000,ktCO2
BAU_Extreme,2050,BIOENERGY,0.000000000,ktCO2
BAU_Extreme,2050,DIESEL,727.643580976,ktCO2
BAU_Extreme,2050,FUEL OIL,4639.741887633,ktCO2
BAU_Extreme,2050,GAS,1479.323427887,ktCO2
BAU_Extreme,2050,IMPORTS,0.000000000,ktCO2
BAU_Extreme,2050,OTHER,0.000000000,ktCO2
REN100_Normal,2025,HYDRO,0.000000000,ktCO2
REN100_Normal,2025,PV,0.000000000,ktCO2
REN100_Normal,2025,WIND,0.000000000,ktCO2
REN100_Normal,2025,GEOTHERMAL,0.000000000,ktCO2
REN100_Normal,2025,BIOENERGY,0.000000000,ktCO2
REN100_Normal,2025,DIESEL,0.000000000,ktCO2
REN100_Normal,2025,FUEL OIL,3328.732978565,ktCO2
REN100_Normal,2025,GAS,313.082957403,ktCO2
REN100_Normal,2025,IMPORTS,0.000000000,ktCO2
REN100_Normal,2025,OTHER,0.000000000,ktCO2
REN100_Normal,2026,HYDRO,0.000000000,ktCO2
REN100_Normal,2026,PV,0.000000000,ktCO2
REN100_Normal,2026,WIND,0.000000000,ktCO2
REN100_Normal,2026,GEOTHERMAL,0.000000000,ktCO2
REN100_Normal,2026,BIOENERGY,0.000000000,ktCO2
REN100_Normal,2026,DIESEL,0.000000000,ktCO2
REN100_Normal,2026,FUEL OIL,3491.448056560,ktCO2
REN100_Normal,2026,GAS,357.859342139,ktCO2
REN100_Normal,2026,IMPORTS,0.000000000,ktCO2
REN100_Normal,2026,OTHER,0.000000000,ktCO2
REN100_Normal,2027,HYDRO,0.000000000,ktCO2
REN100_Normal,2027,PV,0.000000000,ktCO2
REN100_Normal,2027,WIND,0.000000000,ktCO2
REN100_Normal,2027,GEOTHERMAL,0.000000000,ktCO2
REN100_Normal,2027,BIOENERGY,0.000000000,ktCO2
REN100_Normal,2027,DIESEL,260.741917031,ktCO2
REN100_Normal,2027,FUEL OIL,3361.157373826,ktCO2
REN100_Normal,2027,GAS,790.350492083,ktCO2
REN100_Normal,2027,IMPORTS,0.000000000,ktCO2
REN100_Normal,2027,OTHER,0.000000000,ktCO2
REN100_Normal,2028,HYDRO,0.000000000,ktCO2
REN100_Normal,2028,PV,0.000000000,ktCO2
REN100_Normal,2028,WIND,0.000000000,ktCO2
REN100_Normal,2028,GEOTHERMAL,0.000000000,ktCO2
REN100_Normal,2028,BIOENERGY,0.000000000,ktCO2
REN100_Normal,2028,DIESEL,0.000000000,ktCO2
REN100_Normal,2028,FUEL OIL,2919.197310293,ktCO2
REN100_Normal,2028,GAS,1511.969393819,ktCO2
REN100_Normal,2028,IMPORTS,0.000000000,ktCO2
REN100_Normal,2028,OTHER,0.000000000,ktCO2
REN100_Normal,2029,HYDRO,0.000000000,ktCO2
REN100_Normal,2029,PV,0.000000000,ktCO2
REN100_Normal,2029,WIND,0.000000000,ktCO2
REN100_Normal,2029,GEOTHERMAL,0.000000000,ktCO2
REN100_Normal,2029,BIOENERGY,0.000000000,ktCO2
REN100_Normal,2029,DIESEL,378.844454155,ktCO2
REN100_Normal,2029,FUEL OIL,2503.960175674,ktCO2
REN100_Normal,2029,GAS,1738.058532759,ktCO2
REN100_Normal,2029,IMPORTS,0.000000000,ktCO2
REN100_Normal,2029,OTHER,0.000000000,ktCO2
REN100_Normal,2030,HYDRO,0.000000000,ktCO2
REN100_Normal,2030,PV,0.000000000,ktCO2
REN100_Normal,2030,WIND,0.000000000,ktCO2
REN100_Normal,2030,GEOTHERMAL,0.000000000,ktCO2
REN100_Normal,2030,BIOENERGY,0.000000000,ktCO2
REN100_Normal,2030,DIESEL,472.671958598,ktCO2
REN100_Normal,2030,FUEL OIL,2875.596764129,ktCO2
REN100_Normal,2030,GAS,2363.433023567,ktCO2
REN100_Normal,2030,IMPORTS,0.000000000,ktCO2
REN100_Normal,2030,OTHER,0.000000000,ktCO2
REN100_Normal,2031,HYDRO,0.000000000,ktCO2
REN100_Normal,2031,PV,0.000000000,ktCO2
REN100_Normal,2031,WIND,0.000000000,ktCO2
REN100_Normal,2031,GEOTHERMAL,0.000000000,ktCO2
REN100_Normal,2031,BIOENERGY,0.000000000,ktCO2
REN100_Normal,2031,DIESEL,0.000000000,ktCO2
REN100_Normal,2031,FUEL OIL,1859.003663136,ktCO2
REN100_Normal,2031,GAS,1479.581695513,ktCO2
REN100_Normal,2031,IMPORTS,0.000000000,ktCO2
REN100_Normal,2031,OTHER,0.000000000,ktCO2
REN100_Normal,2032,HYDRO,0.000000000,ktCO2
REN100_Normal,2032,PV,0.000000000,ktCO2
REN100_Normal,2032,WIND,0.000000000,ktCO2
REN100_Normal,2032,GEOTHERMAL,0.000000000,ktCO2
REN100_Normal,2032,BIOENERGY,0.000000000,ktCO2
REN100_Normal,2032,DIESEL,36.265935363,ktCO2
REN100_Normal,2032,FUEL OIL,2180.265693252,ktCO2
REN100_Normal,2032,GAS,1930.184202845,ktCO2
REN100_Normal,2032,IMPORTS,0.000000000,ktCO2
REN100_Normal,2032,OTHER,0.000000000,ktCO2
REN100_Normal,2033,HYDRO,0.000000000,ktCO2
REN100_Normal,2033,PV,0.000000000,ktCO2
REN100_Normal,2033,WIND,0.000000000,ktCO2
REN100_Normal,2033,GEOTHERMAL,0.000000000,ktCO2
REN100_Normal,2033,BIOENERGY,0.000000000,ktCO2
REN100_Normal,2033,DIESEL,0.000000000,ktCO2
REN100_Normal,2033,FUEL OIL,1760.936145180,ktCO2
REN100_Normal,2033,GAS,1597.032156091,ktCO2
REN100_Normal,2033,IMPORTS,0.000000000,ktCO2
REN100_Normal,2033,OTHER,0.000000000,ktCO2
REN100_Normal,2034,HYDRO,0.000000000,ktCO2
REN100_Normal,2034,PV,0.000000000,ktCO2
REN100_Normal,2034,WIND,0.000000000,ktCO2
REN100_Normal,2034,GEOTHERMAL,0.000000000,ktCO2
REN100_Normal,2034,BIOENERGY,0.000000000,ktCO2
REN100_Normal,2034,DIESEL,0.000000000,ktCO2
REN100_Normal,2034,FUEL OIL,1859.617126111,ktCO2
REN100_Normal,2034,GAS,1554.328785629,ktCO2
REN100_Normal,2034,IMPORTS,0.000000000,ktCO2
REN100_Normal,2034,OTHER,0.000000000,ktCO2
REN100_Normal,2035,HYDRO,0.000000000,ktCO2
REN100_Normal,2035,PV,0.000000000,ktCO2
REN100_Normal,2035,WIND,0.000000000,ktCO2
REN100_Normal,2035,GEOTHERMAL,0.000000000,ktCO2
REN100_Normal,2035,BIOENERGY,0.000000000,ktCO2
REN100_Normal,2035,DIESEL,0.000000000,ktCO2
REN100_Normal,2035,FUEL OIL,1947.537260469,ktCO2
REN100_Normal,2035,GAS,1694.743703042,ktCO2
REN100_Normal,2035,IMPORTS,0.000000000,ktCO2
REN100_Normal,2035,OTHER,0.000000000,ktCO2
REN100_Normal,2036,HYDRO,0.000000000,ktCO2
REN100_Normal,2036,PV,0.000000000,ktCO2
REN100_Normal,2036,WIND,0.000000000,ktCO2
REN100_Normal,2036,GEOTHERMAL,0.000000000,ktCO2
REN100_Normal,2036,BIOENERGY,0.000000000,ktCO2
REN100_Normal,2036,DIESEL,75.291349204,ktCO2
REN100_Normal,2036,FUEL OIL,2120.182916855,ktCO2
REN100_Normal,2036,GAS,1843.442888431,ktCO2
REN100_Normal,2036,IMPORTS,0.000000000,ktCO2
REN100_Normal,2036,OTHER,0.000000000,ktCO2
REN100_Normal,2037,HYDRO,0.000000000,ktCO2
REN100_Normal,2037,PV,0.000000000,ktCO2
REN100_Normal,2037,WIND,0.000000000,ktCO2
REN100_Normal,2037,GEOTHERMAL,0.000000000,ktCO2
REN100_Normal,2037,BIOENERGY,0.000000000,ktCO2
REN100_Normal,2037,DIESEL,61.017462430,ktCO2
REN100_Normal,2037,FUEL OIL,1830.045384570,ktCO2
REN100_Normal,2037,GAS,1789.599894647,ktCO2
REN100_Normal,2037,IMPORTS,0.000000000,ktCO2
REN100_Normal,2037,OTHER,0.000000000,ktCO2
REN100_Normal,2038,HYDRO,0.000000000,ktCO2
REN100_Normal,2038,PV,0.000000000,ktCO2
REN100_Normal,2038,WIND,0.000000000,ktCO2
REN100_Normal,2038,GEOTHERMAL,0.000000000,ktCO2
REN100_Normal,2038,BIOENERGY,0.000000000,ktCO2
REN100_Normal,2038,DIESEL,16.923405009,ktCO2
REN100_Normal,2038,FUEL OIL,1890.581516420,ktCO2
REN100_Normal,2038,GAS,1718.337858970,ktCO2
REN100_Normal,2038,IMPORTS,0.000000000,ktCO2
REN100_Normal,2038,OTHER,0.000000000,ktCO2
REN100_Normal,2039,HYDRO,0.000000000,ktCO2
REN100_Normal,2039,PV,0.000000000,ktCO2
REN100_Normal,2039,WIND,0.000000000,ktCO2
REN100_Normal,2039,GEOTHERMAL,0.000000000,ktCO2
REN100_Normal,2039,BIOENERGY,0.000000000,ktCO2
REN100_Normal,2039,DIESEL,189.304412531,ktCO2
REN100_Normal,2039,FUEL OIL,1953.380985471,ktCO2
REN100_Normal,2039,GAS,1711.270763007,ktCO2
REN100_Normal,2039,IMPORTS,0.000000000,ktCO2
REN100_Normal,2039,OTHER,0.000000000,ktCO2
REN100_Normal,2040,HYDRO,0.000000000,ktCO2
REN100_Normal,2040,PV,0.000000000,ktCO2
REN100_Normal,2040,WIND,0.000000000,ktCO2
REN100_Normal,2040,GEOTHERMAL,0.000000000,ktCO2
REN100_Normal,2040,BIOENERGY,0.000000000,ktCO2
REN100_Normal,2040,DIESEL,187.267529936,ktCO2
REN100_Normal,2040,FUEL OIL,1932.988814455,ktCO2
REN100_Normal,2040,GAS,1625.444698198,ktCO2
REN100_Normal,2040,IMPORTS,0.000000000,ktCO2
REN100_Normal,2040,OTHER,0.000000000,ktCO2
REN100_Normal,2041,HYDRO,0.000000000,ktCO2
REN100_Normal,2041,PV,0.000000000,ktCO2
REN100_Normal,2041,WIND,0.000000000,ktCO2
REN100_Normal,2041,GEOTHERMAL,0.000000000,ktCO2
REN100_Normal,2041,BIOENERGY,0.000000000,ktCO2
REN100_Normal,2041,DIESEL,139.848484217,ktCO2
REN100_Normal,2041,FUEL OIL,1880.747384344,ktCO2
REN100_Normal,2041,GAS,1603.375553903,ktCO2
REN100_Normal,2041,IMPORTS,0.000000000,ktCO2
REN100_Normal,2041,OTHER,0.000000000,ktCO2
REN100_Normal,2042,HYDRO,0.000000000,ktCO2
REN100_Normal,2042,PV,0.000000000,ktCO2
REN100_Normal,2042,WIND,0.000000000,ktCO2
REN100_Normal,2042,GEOTHERMAL,0.000000000,ktCO2
REN100_Normal,2042,BIOENERGY,0.000000000,ktCO2
REN100_Normal,2042,DIESEL,333.331385980,ktCO2
REN100_Normal,2042,FUEL OIL,2015.898373243,ktCO2
REN100_Normal,2042,GAS,1392.736559564,ktCO2
REN100_Normal,2042,IMPORTS,0.000000000,ktCO2
REN100_Normal,2042,OTHER,0.000000000,ktCO2
REN100_Normal,2043,HYDRO,0.000000000,ktCO2
REN100_Normal,2043,PV,0.000000000,ktCO2
REN100_Normal,2043,WIND,0.000000000,ktCO2
REN100_Normal,2043,GEOTHERMAL,0.000000000,ktCO2
REN100_Normal,2043,BIOENERGY,0.000000000,ktCO2
REN100_Normal,2043,DIESEL,168.794209121,ktCO2
REN100_Normal,2043,FUEL OIL,1782.169362152,ktCO2
REN100_Normal,2043,GAS,1232.029172902,ktCO2
REN100_Normal,2043,IMPORTS,0.000000000,ktCO2
REN100_Normal,2043,OTHER,0.000000000,ktCO2
REN100_Normal,2044,HYDRO,0.000000000,ktCO2
REN100_Normal,2044,PV,0.000000000,ktCO2
REN100_Normal,2044,WIND,0.000000000,ktCO2
REN100_Normal,2044,GEOTHERMAL,0.000000000,ktCO2
REN100_Normal,2044,BIOENERGY,0.000000000,ktCO2
REN100_Normal,2044,DIESEL,145.142284484,ktCO2
REN100_Normal,2044,FUEL OIL,1851.747041599,ktCO2
REN100_Normal,2044,GAS,1243.291311626,ktCO2
REN100_Normal,2044,IMPORTS,0.000000000,ktCO2
REN100_Normal,2044,OTHER,0.000000000,ktCO2
REN100_Normal,2045,HYDRO,0.000000000,ktCO2
REN100_Normal,2045,PV,0.000000000,ktCO2
REN100_Normal,2045,WIND,0.000000000,ktCO2
REN100_Normal,2045,GEOTHERMAL,0.000000000,ktCO2
REN100_Normal,2045,BIOENERGY,0.000000000,ktCO2
REN100_Normal,2045,DIESEL,25.872074304,ktCO2
REN100_Normal,2045,FUEL OIL,1589.437834506,ktCO2
REN100_Normal,2045,GAS,1085.514098648,ktCO2
REN100_Normal,2045,IMPORTS,0.000000000,ktCO2
REN100_Normal,2045,OTHER,0.000000000,ktCO2
REN100_Normal,2046,HYDRO,0.000000000,ktCO2
REN100_Normal,2046,PV,0.000000000,ktCO2
REN100_Normal,2046,WIND,0.000000000,ktCO2
REN100_Normal,2046,GEOTHERMAL,0.000000000,ktCO2
REN100_Normal,2046,BIOENERGY,0.000000000,ktCO2
REN100_Normal,2046,DIESEL,0.000000000,ktCO2
REN100_Normal,2046,FUEL OIL,1042.853786761,ktCO2
REN100_Normal,2046,GAS,628.870228176,ktCO2
REN100_Normal,2046,IMPORTS,0.000000000,ktCO2
REN100_Normal,2046,OTHER,0.000000000,ktCO2
REN100_Normal,2047,HYDRO,0.000000000,ktCO2
REN100_Normal,2047,PV,0.000000000,ktCO2
REN100_Normal,2047,WIND,0.000000000,ktCO2
REN100_Normal,2047,GEOTHERMAL,0.000000000,ktCO2
REN100_Normal,2047,BIOENERGY,0.000000000,ktCO2
REN100_Normal,2047,DIESEL,0.000000000,ktCO2
REN100_Normal,2047,FUEL OIL,851.264583157,ktCO2
REN100_Normal,2047,GAS,688.997884354,ktCO2
REN100_Normal,2047,IMPORTS,0.000000000,ktCO2
REN100_Normal,2047,OTHER,0.000000000,ktCO2
REN100_Normal,2048,HYDRO,0.000000000,ktCO2
REN100_Normal,2048,PV,0.000000000,ktCO2
REN100_Normal,2048,WIND,0.000000000,ktCO2
REN100_Normal,2048,GEOTHERMAL,0.000000000,ktCO2
REN100_Normal,2048,BIOENERGY,0.000000000,ktCO2
REN100_Normal,2048,DIESEL,0.000000000,ktCO2
REN100_Normal,2048,FUEL OIL,366.972910051,ktCO2
REN100_Normal,2048,GAS,545.426325670,ktCO2
REN100_Normal,2048,IMPORTS,0.000000000,ktCO2
REN100_Normal,2048,OTHER,0.000000000,ktCO2
REN100_Normal,2049,HYDRO,0.000000000,ktCO2
REN100_Normal,2049,PV,0.000000000,ktCO2
REN100_Normal,2049,WIND,0.000000000,ktCO2
REN100_Normal,2049,GEOTHERMAL,0.000000000,ktCO2
REN100_Normal,2049,BIOENERGY,0.000000000,ktCO2
REN100_Normal,2049,DIESEL,0.000000000,ktCO2
REN100_Normal,2049,FUEL OIL,338.922229034,ktCO2
REN100_Normal,2049,GAS,202.718451495,ktCO2
REN100_Normal,2049,IMPORTS,0.000000000,ktCO2
REN100_Normal,2049,OTHER,0.000000000,ktCO2
REN100_Normal,2050,HYDRO,0.000000000,ktCO2
REN100_Normal,2050,PV,0.000000000,ktCO2
REN100_Normal,2050,WIND,0.000000000,ktCO2
REN100_Normal,2050,GEOTHERMAL,0.000000000,ktCO2
REN100_Normal,2050,BIOENERGY,0.000000000,ktCO2
REN100_Normal,2050,DIESEL,0.000000000,ktCO2
REN100_Normal,2050,FUEL OIL,0.000000000,ktCO2
REN100_Normal,2050,GAS,0.000000000,ktCO2
REN100_Normal,2050,IMPORTS,0.000000000,ktCO2
REN100_Normal,2050,OTHER,0.000000000,ktCO2
REN100_Extreme,2025,HYDRO,0.000000000,ktCO2
REN100_Extreme,2025,PV,0.000000000,ktCO2
REN100_Extreme,2025,WIND,0.000000000,ktCO2
REN100_Extreme,2025,GEOTHERMAL,0.000000000,ktCO2
REN100_Extreme,2025,BIOENERGY,0.000000000,ktCO2
REN100_Extreme,2025,DIESEL,489.590127406,ktCO2
REN100_Extreme,2025,FUEL OIL,3781.098934910,ktCO2
REN100_Extreme,2025,GAS,914.004416041,ktCO2
REN100_Extreme,2025,IMPORTS,0.000000000,ktCO2
REN100_Extreme,2025,OTHER,0.000000000,ktCO2
REN100_Extreme,2026,HYDRO,0.000000000,ktCO2
REN100_Extreme,2026,PV,0.000000000,ktCO2
REN100_Extreme,2026,WIND,0.000000000,ktCO2
REN100_Extreme,2026,GEOTHERMAL,0.000000000,ktCO2
REN100_Extreme,2026,BIOENERGY,0.000000000,ktCO2
REN100_Extreme,2026,DIESEL,514.833857464,ktCO2
REN100_Extreme,2026,FUEL OIL,4044.049943398,ktCO2
REN100_Extreme,2026,GAS,1073.086443924,ktCO2
REN100_Extreme,2026,IMPORTS,0.000000000,ktCO2
REN100_Extreme,2026,OTHER,0.000000000,ktCO2
REN100_Extreme,2027,HYDRO,0.000000000,ktCO2
REN100_Extreme,2027,PV,0.000000000,ktCO2
REN100_Extreme,2027,WIND,0.000000000,ktCO2
REN100_Extreme,2027,GEOTHERMAL,0.000000000,ktCO2
REN100_Extreme,2027,BIOENERGY,0.000000000,ktCO2
REN100_Extreme,2027,DIESEL,1114.630329310,ktCO2
REN100_Extreme,2027,FUEL OIL,3714.341574960,ktCO2
REN100_Extreme,2027,GAS,1342.040352035,ktCO2
REN100_Extreme,2027,IMPORTS,0.000000000,ktCO2
REN100_Extreme,2027,OTHER,0.000000000,ktCO2
REN100_Extreme,2028,HYDRO,0.000000000,ktCO2
REN100_Extreme,2028,PV,0.000000000,ktCO2
REN100_Extreme,2028,WIND,0.000000000,ktCO2
REN100_Extreme,2028,GEOTHERMAL,0.000000000,ktCO2
REN100_Extreme,2028,BIOENERGY,0.000000000,ktCO2
REN100_Extreme,2028,DIESEL,169.097908840,ktCO2
REN100_Extreme,2028,FUEL OIL,2336.358818520,ktCO2
REN100_Extreme,2028,GAS,1980.247372757,ktCO2
REN100_Extreme,2028,IMPORTS,0.000000000,ktCO2
REN100_Extreme,2028,OTHER,0.000000000,ktCO2
REN100_Extreme,2029,HYDRO,0.000000000,ktCO2
REN100_Extreme,2029,PV,0.000000000,ktCO2
REN100_Extreme,2029,WIND,0.000000000,ktCO2
REN100_Extreme,2029,GEOTHERMAL,0.000000000,ktCO2
REN100_Extreme,2029,BIOENERGY,0.000000000,ktCO2
REN100_Extreme,2029,DIESEL,543.884306410,ktCO2
REN100_Extreme,2029,FUEL OIL,3476.519854244,ktCO2
REN100_Extreme,2029,GAS,2310.752351773,ktCO2
REN100_Extreme,2029,IMPORTS,0.000000000,ktCO2
REN100_Extreme,2029,OTHER,0.000000000,ktCO2
REN100_Extreme,2030,HYDRO,0.000000000,ktCO2
REN100_Extreme,2030,PV,0.000000000,ktCO2
REN100_Extreme,2030,WIND,0.000000000,ktCO2
REN100_Extreme,2030,GEOTHERMAL,0.000000000,ktCO2
REN100_Extreme,2030,BIOENERGY,0.000000000,ktCO2
REN100_Extreme,2030,DIESEL,987.746681357,ktCO2
REN100_Extreme,2030,FUEL OIL,3516.279396730,ktCO2
REN100_Extreme,2030,GAS,2062.731594377,ktCO2
REN100_Extreme,2030,IMPORTS,0.000000000,ktCO2
REN100_Extreme,2030,OTHER,0.000000000,ktCO2
REN100_Extreme,2031,HYDRO,0.000000000,ktCO2
REN100_Extreme,2031,PV,0.000000000,ktCO2
REN100_Extreme,2031,WIND,0.000000000,ktCO2
REN100_Extreme,2031,GEOTHERMAL,0.000000000,ktCO2
REN100_Extreme,2031,BIOENERGY,0.000000000,ktCO2
REN100_Extreme,2031,DIESEL,149.420261555,ktCO2
REN100_Extreme,2031,FUEL OIL,3215.655140666,ktCO2
REN100_Extreme,2031,GAS,1787.243565356,ktCO2
REN100_Extreme,2031,IMPORTS,0.000000000,ktCO2
REN100_Extreme,2031,OTHER,0.000000000,ktCO2
REN100_Extreme,2032,HYDRO,0.000000000,ktCO2
REN100_Extreme,2032,PV,0.000000000,ktCO2
REN100_Extreme,2032,WIND,0.000000000,ktCO2
REN100_Extreme,2032,GEOTHERMAL,0.000000000,ktCO2
REN100_Extreme,2032,BIOENERGY,0.000000000,ktCO2
REN100_Extreme,2032,DIESEL,743.441202545,ktCO2
REN100_Extreme,2032,FUEL OIL,3168.775248568,ktCO2
REN100_Extreme,2032,GAS,2007.902897025,ktCO2
REN100_Extreme,2032,IMPORTS,0.000000000,ktCO2
REN100_Extreme,2032,OTHER,0.000000000,ktCO2
REN100_Extreme,2033,HYDRO,0.000000000,ktCO2
REN100_Extreme,2033,PV,0.000000000,ktCO2
REN100_Extreme,2033,WIND,0.000000000,ktCO2
REN100_Extreme,2033,GEOTHERMAL,0.000000000,ktCO2
REN100_Extreme,2033,BIOENERGY,0.000000000,ktCO2
REN100_Extreme,2033,DIESEL,52.958947483,ktCO2
REN100_Extreme,2033,FUEL OIL,2871.415828554,ktCO2
REN100_Extreme,2033,GAS,1627.224694186,ktCO2
REN100_Extreme,2033,IMPORTS,0.000000000,ktCO2
REN100_Extreme,2033,OTHER,0.000000000,ktCO2
REN100_Extreme,2034,HYDRO,0.000000000,ktCO2
REN100_Extreme,2034,PV,0.000000000,ktCO2
REN100_Extreme,2034,WIND,0.000000000,ktCO2
REN100_Extreme,2034,GEOTHERMAL,0.000000000,ktCO2
REN100_Extreme,2034,BIOENERGY,0.000000000,ktCO2
REN100_Extreme,2034,DIESEL,117.317106817,ktCO2
REN100_Extreme,2034,FUEL OIL,2969.210570761,ktCO2
REN100_Extreme,2034,GAS,1605.834503927,ktCO2
REN100_Extreme,2034,IMPORTS,0.000000000,ktCO2
REN100_Extreme,2034,OTHER,0.000000000,ktCO2
REN100_Extreme,2035,HYDRO,0.000000000,ktCO2
REN100_Extreme,2035,PV,0.000000000,ktCO2
REN100_Extreme,2035,WIND,0.000000000,ktCO2
REN100_Extreme,2035,GEOTHERMAL,0.000000000,ktCO2
REN100_Extreme,2035,BIOENERGY,0.000000000,ktCO2
REN100_Extreme,2035,DIESEL,422.027412420,ktCO2
REN100_Extreme,2035,FUEL OIL,3274.437404193,ktCO2
REN100_Extreme,2035,GAS,1796.817972863,ktCO2
REN100_Extreme,2035,IMPORTS,0.000000000,ktCO2
REN100_Extreme,2035,OTHER,0.000000000,ktCO2
REN100_Extreme,2036,HYDRO,0.000000000,ktCO2
REN100_Extreme,2036,PV,0.000000000,ktCO2
REN100_Extreme,2036,WIND,0.000000000,ktCO2
REN100_Extreme,2036,GEOTHERMAL,0.000000000,ktCO2
REN100_Extreme,2036,BIOENERGY,0.000000000,ktCO2
REN100_Extreme,2036,DIESEL,508.550415011,ktCO2
REN100_Extreme,2036,FUEL OIL,3132.158479051,ktCO2
REN100_Extreme,2036,GAS,1667.516570451,ktCO2
REN100_Extreme,2036,IMPORTS,0.000000000,ktCO2
REN100_Extreme,2036,OTHER,0.000000000,ktCO2
REN100_Extreme,2037,HYDRO,0.000000000,ktCO2
REN100_Extreme,2037,PV,0.000000000,ktCO2
REN100_Extreme,2037,WIND,0.000000000,ktCO2
REN100_Extreme,2037,GEOTHERMAL,0.000000000,ktCO2
REN100_Extreme,2037,BIOENERGY,0.000000000,ktCO2
REN100_Extreme,2037,DIESEL,211.699648678,ktCO2
REN100_Extreme,2037,FUEL OIL,2771.946980542,ktCO2
REN100_Extreme,2037,GAS,1614.852450553,ktCO2
REN100_Extreme,2037,IMPORTS,0.000000000,ktCO2
REN100_Extreme,2037,OTHER,0.000000000,ktCO2
REN100_Extreme,2038,HYDRO,0.000000000,ktCO2
REN100_Extreme,2038,PV,0.000000000,ktCO2
REN100_Extreme,2038,WIND,0.000000000,ktCO2
REN100_Extreme,2038,GEOTHERMAL,0.000000000,ktCO2
REN100_Extreme,2038,BIOENERGY,0.000000000,ktCO2
REN100_Extreme,2038,DIESEL,555.236392443,ktCO2
REN100_Extreme,2038,FUEL OIL,2883.142848639,ktCO2
REN100_Extreme,2038,GAS,1643.350195921,ktCO2
REN100_Extreme,2038,IMPORTS,0.000000000,ktCO2
REN100_Extreme,2038,OTHER,0.000000000,ktCO2
REN100_Extreme,2039,HYDRO,0.000000000,ktCO2
REN100_Extreme,2039,PV,0.000000000,ktCO2
REN100_Extreme,2039,WIND,0.000000000,ktCO2
REN100_Extreme,2039,GEOTHERMAL,0.000000000,ktCO2
REN100_Extreme,2039,BIOENERGY,0.000000000,ktCO2
REN100_Extreme,2039,DIESEL,243.776622405,ktCO2
REN100_Extreme,2039,FUEL OIL,2796.041057038,ktCO2
REN100_Extreme,2039,GAS,1598.544112281,ktCO2
REN100_Extreme,2039,IMPORTS,0.000000000,ktCO2
REN100_Extreme,2039,OTHER,0.000000000,ktCO2
REN100_Extreme,2040,HYDRO,0.000000000,ktCO2
REN100_Extreme,2040,PV,0.000000000,ktCO2
REN100_Extreme,2040,WIND,0.000000000,ktCO2
REN100_Extreme,2040,GEOTHERMAL,0.000000000,ktCO2
REN100_Extreme,2040,BIOENERGY,0.000000000,ktCO2
REN100_Extreme,2040,DIESEL,294.641089070,ktCO2
REN100_Extreme,2040,FUEL OIL,2844.524557117,ktCO2
REN100_Extreme,2040,GAS,1640.393260658,ktCO2
REN100_Extreme,2040,IMPORTS,0.000000000,ktCO2
