Case,Year,Month,Reservoir,Volume_Hm3,Turbine_Hm3,Spill_Hm3,Generation_GWh
BAU_Extreme,2050,m7,E003_Mazar,205,0,262,0
BAU_Extreme,2050,m7,E004_Paute_Molino,60,323,0,501.9958333
BAU_Extreme,2050,m7,E005_Pucara,25,0,300,0
BAU_Extreme,2050,m7,N039_Paute_Cardenillo,3.0825,0,7,0
BAU_Extreme,2050,m8,E003_Mazar,205,0,262,0
BAU_Extreme,2050,m8,E004_Paute_Molino,60,263,0,408.7458333
BAU_Extreme,2050,m8,E005_Pucara,25,0,300,0
BAU_Extreme,2050,m8,N039_Paute_Cardenillo,3.0825,0,1,0
BAU_Extreme,2050,m9,E003_Mazar,205,142.6395764,119.3604236,49.92385175
BAU_Extreme,2050,m9,E004_Paute_Molino,60,228.8198245,34.18017546,355.624144
BAU_Extreme,2050,m9,E005_Pucara,25,0,300,0
BAU_Extreme,2050,m9,N039_Paute_Cardenillo,3.0825,0,1,0
BAU_Extreme,2050,m10,E003_Mazar,224.6067657,127.3675779,115.0256564,44.57865227
BAU_Extreme,2050,m10,E004_Paute_Molino,60,243.3932343,0,378.2736516
BAU_Extreme,2050,m10,E005_Pucara,25,0,300,0
BAU_Extreme,2050,m10,N039_Paute_Cardenillo,3.0825,0,1,0
BAU_Extreme,2050,m11,E003_Mazar,205,178.0859341,103.5208316,62.33007692
BAU_Extreme,2050,m11,E004_Paute_Molino,60,235.8199333,46.78683239,366.5034797
BAU_Extreme,2050,m11,E005_Pucara,25,0,300,0
BAU_Extreme,2050,m11,N039_Paute_Cardenillo,3.0825,0,1,0
BAU_Extreme,2050,m12,E003_Mazar,265.0397868,169.0373414,32.92287173,59.1630695
BAU_Extreme,2050,m12,E004_Paute_Molino,60,193.6039845,9.35622864,300.8928593
BAU_Extreme,2050,m12,E005_Pucara,25,0,300,0
BAU_Extreme,2050,m12,N039_Paute_Cardenillo,4.0825,0,0,0
REN100_Normal,2025,m1,E003_Mazar,205,206.5316757,55.46832434,72.28608648
REN100_Normal,2025,m1,E004_Paute_Molino,60,263,0,408.7458333
REN100_Normal,2025,m1,E005_Pucara,25,33.37659791,266.6234021,32.70906595
REN100_Normal,2025,m1,N039_Paute_Cardenillo,4.0825,0,0,0
REN100_Normal,2025,m2,E003_Mazar,222.480623,209.1522699,35.36710714,73.20329446
REN100_Normal,2025,m2,E004_Paute_Molino,60,245.519377,0,381.5780318
REN100_Normal,2025,m2,E005_Pucara,25,31.28686942,268.7131306,30.66113203
REN100_Normal,2025,m2,N039_Paute_Cardenillo,5.0825,0,0,0
REN100_Normal,2025,m3,E003_Mazar,236.4749674,248.0056556,0,86.80197947
REN100_Normal,2025,m3,E004_Paute_Molino,60,249.0056556,0,386.9962898
REN100_Normal,2025,m3,E005_Pucara,25,45.07226404,254.927736,44.17081876
REN100_Normal,2025,m3,N039_Paute_Cardenillo,6.0825,0,0,0
REN100_Normal,2025,m4,E003_Mazar,205,293.4749674,0,102.7162386
REN100_Normal,2025,m4,E004_Paute_Molino,113.948101,240.5268664,0,373.8188382
REN100_Normal,2025,m4,E005_Pucara,25,47.19672479,252.8032752,46.25279029
REN100_Normal,2025,m4,N039_Paute_Cardenillo,7.0825,0,0,0
REN100_Normal,2025,m5,E003_Mazar,205,262,0,91.7
REN100_Normal,2025,m5,E004_Paute_Molino,111.2988279,265.649273,0,412.8632452
REN100_Normal,2025,m5,E005_Pucara,25,49.2996541,250.7003459,48.31366102
REN100_Normal,2025,m5,N039_Paute_Cardenillo,8.0825,0,0,0
REN100_Normal,2025,m6,E003_Mazar,232.4048437,234.5951563,0,82.1083047
REN100_Normal,2025,m6,E004_Paute_Molino,60,286.8939842,0,445.8810671
REN100_Normal,2025,m6,E005_Pucara,25,47.43294719,252.5670528,46.48428825
REN100_Normal,2025,m6,N039_Paute_Cardenillo,9.0825,0,0,0
REN100_Normal,2025,m7,E003_Mazar,224.7702405,269.6346032,0,94.37211111
REN100_Normal,2025,m7,E004_Paute_Molino,120,210.6346032,0,327.3612791
REN100_Normal,2025,m7,E005_Pucara,25,47.32989272,252.6701073,46.38329487
REN100_Normal,2025,m7,N039_Paute_Cardenillo,3.0825,0,7,0
REN100_Normal,2025,m8,E003_Mazar,235.0430189,251.7272216,0,88.10452757
REN100_Normal,2025,m8,E004_Paute_Molino,120,252.7272216,0,392.7802236
REN100_Normal,2025,m8,E005_Pucara,25,46.80329801,253.196702,45.86723205
REN100_Normal,2025,m8,N039_Paute_Cardenillo,3.0825,0,1,0
REN100_Normal,2025,m9,E003_Mazar,240.9600346,228.0429723,28.04001198,79.81504029
REN100_Normal,2025,m9,E004_Paute_Molino,120,257.0829842,0,399.5498047
REN100_Normal,2025,m9,E005_Pucara,25,33.51948959,266.4805104,32.8490998
REN100_Normal,2025,m9,N039_Paute_Cardenillo,3.0825,0,1,0
REN100_Normal,2025,m10,E003_Mazar,250.3792101,201.7808642,50.79996037,70.62330247
REN100_Normal,2025,m10,E004_Paute_Molino,60,313.5808246,0,487.3568649
REN100_Normal,2025,m10,E005_Pucara,25,30.1241327,269.8758673,29.52165004
REN100_Normal,2025,m10,N039_Paute_Cardenillo,3.0825,0,1,0
REN100_Normal,2025,m11,E003_Mazar,205,231.3881266,75.99108351,80.9858443
REN100_Normal,2025,m11,E004_Paute_Molino,66.83115406,301.548056,0,468.6559371
REN100_Normal,2025,m11,E005_Pucara,25,33.12543822,266.8745618,32.46292945
REN100_Normal,2025,m11,N039_Paute_Cardenillo,3.0825,0,1,0
REN100_Normal,2025,m12,E003_Mazar,205,221.973237,40.02676302,77.69063294
REN100_Normal,2025,m12,E004_Paute_Molino,60,269.8311541,0,419.3625853
REN100_Normal,2025,m12,E005_Pucara,25,33.00529068,266.9947093,32.34518486
REN100_Normal,2025,m12,N039_Paute_Cardenillo,4.0825,0,0,0
REN100_Normal,2026,m1,E003_Mazar,205,203.6574678,58.34253218,71.28011374
REN100_Normal,2026,m1,E004_Paute_Molino,60,263,0,408.7458333
REN100_Normal,2026,m1,E005_Pucara,25,36.43473108,263.5652689,35.70603646
REN100_Normal,2026,m1,N039_Paute_Cardenillo,4.0825,0,0,0
REN100_Normal,2026,m2,E003_Mazar,219.3319821,198.3207406,49.34727733,69.4122592
REN100_Normal,2026,m2,E004_Paute_Molino,60,248.6680179,0,386.4715445
REN100_Normal,2026,m2,E005_Pucara,25,29.50505798,270.494942,28.91495682
REN100_Normal,2026,m2,N039_Paute_Cardenillo,5.0825,0,0,0
REN100_Normal,2026,m3,E003_Mazar,242.3440064,238.9879757,0,83.64579151
REN100_Normal,2026,m3,E004_Paute_Molino,60,239.9879757,0,372.9813123
REN100_Normal,2026,m3,E005_Pucara,25,45.58064803,254.419352,44.66903507
REN100_Normal,2026,m3,N039_Paute_Cardenillo,6.0825,0,0,0
REN100_Normal,2026,m4,E003_Mazar,216.7272179,287.6167885,0,100.665876
REN100_Normal,2026,m4,E004_Paute_Molino,120,228.6167885,0,355.3085921
REN100_Normal,2026,m4,E005_Pucara,25,44.56264152,255.4373585,43.67138869
REN100_Normal,2026,m4,N039_Paute_Cardenillo,7.0825,0,0,0
REN100_Normal,2026,m5,E003_Mazar,233.2561018,245.4711161,0,85.91489064
REN100_Normal,2026,m5,E004_Paute_Molino,120,246.4711161,0,383.057193
REN100_Normal,2026,m5,E005_Pucara,25,44.11187369,255.8881263,43.22963621
REN100_Normal,2026,m5,N039_Paute_Cardenillo,8.0825,0,0,0
REN100_Normal,2026,m6,E003_Mazar,248.5028678,246.753234,0,86.36363191
REN100_Normal,2026,m6,E004_Paute_Molino,120,247.753234,0,385.0498179
REN100_Normal,2026,m6,E005_Pucara,25,46.89026337,253.1097366,45.95245811
REN100_Normal,2026,m6,N039_Paute_Cardenillo,9.0825,0,0,0
REN100_Normal,2026,m7,E003_Mazar,280.5671246,229.9357432,0,80.47751012
REN100_Normal,2026,m7,E004_Paute_Molino,120,230.9357432,0,358.9126342
REN100_Normal,2026,m7,E005_Pucara,25,48.00967186,251.9903281,47.04947842
REN100_Normal,2026,m7,N039_Paute_Cardenillo,3.0825,0,7,0
REN100_Normal,2026,m8,E003_Mazar,303.3445042,239.2226204,0,83.72791715
REN100_Normal,2026,m8,E004_Paute_Molino,120,240.2226204,0,373.3459892
REN100_Normal,2026,m8,E005_Pucara,25,47.16330843,252.8366916,46.22004226
REN100_Normal,2026,m8,N039_Paute_Cardenillo,3.0825,0,1,0
REN100_Normal,2026,m9,E003_Mazar,224.1941949,220.9347639,120.2155454,77.32716737
REN100_Normal,2026,m9,E004_Paute_Molino,120,342.1503093,0,531.7586057
REN100_Normal,2026,m9,E005_Pucara,25,31.24524791,268.7547521,30.62034295
REN100_Normal,2026,m9,N039_Paute_Cardenillo,3.0825,0,1,0
REN100_Normal,2026,m10,E003_Mazar,209.8883912,191.738812,84.5669917,67.10858421
REN100_Normal,2026,m10,E004_Paute_Molino,120,277.3058037,0,430.9794366
REN100_Normal,2026,m10,E005_Pucara,25,34.11471189,265.8852881,33.43241765
REN100_Normal,2026,m10,N039_Paute_Cardenillo,3.0825,0,1,0
REN100_Normal,2026,m11,E003_Mazar,205,203.7054139,63.18297731,71.29689485
REN100_Normal,2026,m11,E004_Paute_Molino,98.12486778,289.7635234,0,450.3408093
REN100_Normal,2026,m11,E005_Pucara,25,31.17457385,268.8254262,30.55108237
REN100_Normal,2026,m11,N039_Paute_Cardenillo,3.0825,0,1,0
REN100_Normal,2026,m12,E003_Mazar,205,195.9984758,66.0015242,68.59946653
REN100_Normal,2026,m12,E004_Paute_Molino,60,301.1248678,0,467.998232
REN100_Normal,2026,m12,E005_Pucara,25,28.61867255,271.3813275,28.0462991
REN100_Normal,2026,m12,N039_Paute_Cardenillo,4.0825,0,0,0
REN100_Normal,2027,m1,E003_Mazar,205,229.5383863,32.46161369,80.33843521
REN100_Normal,2027,m1,E004_Paute_Molino,60,263,0,408.7458333
REN100_Normal,2027,m1,E005_Pucara,25,28.87635586,271.1236441,28.29882875
REN100_Normal,2027,m1,N039_Paute_Cardenillo,4.0825,0,0,0
REN100_Normal,2027,m2,E003_Mazar,205,232.0944058,29.90559423,81.23304202
REN100_Normal,2027,m2,E004_Paute_Molino,60,263,0,408.7458333
REN100_Normal,2027,m2,E005_Pucara,25,35.0648779,264.9351221,34.36358034
REN100_Normal,2027,m2,N039_Paute_Cardenillo,5.0825,0,0,0
REN100_Normal,2027,m3,E003_Mazar,234.3246385,232.6753615,0,81.43637653
REN100_Normal,2027,m3,E004_Paute_Molino,62.10026892,231.5750926,0,359.9062897
REN100_Normal,2027,m3,E005_Pucara,25,47.23109908,252.7689009,46.2864771
REN100_Normal,2027,m3,N039_Paute_Cardenillo,6.0825,0,0,0
REN100_Normal,2027,m4,E003_Mazar,217.5155216,278.8091169,0,97.58319091
REN100_Normal,2027,m4,E004_Paute_Molino,120,221.9093858,0,344.8841704
REN100_Normal,2027,m4,E005_Pucara,25,49.17788158,250.8221184,48.19432395
REN100_Normal,2027,m4,N039_Paute_Cardenillo,7.0825,0,0,0
REN100_Normal,2027,m5,E003_Mazar,288.8226672,190.6928544,0,66.74249903
REN100_Normal,2027,m5,E004_Paute_Molino,60,251.6928544,0,391.1726445
REN100_Normal,2027,m5,E005_Pucara,25,48.8291443,251.1708557,47.85256142
REN100_Normal,2027,m5,N039_Paute_Cardenillo,8.0825,0,0,0
REN100_Normal,2027,m6,E003_Mazar,309.8682922,240.954375,0,84.33403126
REN100_Normal,2027,m6,E004_Paute_Molino,60,241.954375,0,376.0374245
REN100_Normal,2027,m6,E005_Pucara,25,47.46271468,252.5372853,46.51346038
REN100_Normal,2027,m6,N039_Paute_Cardenillo,9.0825,0,0,0
REN100_Normal,2027,m7,E003_Mazar,290.3407929,281.5274993,0,98.53462476
REN100_Normal,2027,m7,E004_Paute_Molino,120,222.5274993,0,345.8448218
REN100_Normal,2027,m7,E005_Pucara,25,49.2405668,250.7594332,48.25575547
REN100_Normal,2027,m7,N039_Paute_Cardenillo,3.0825,0,7,0
REN100_Normal,2027,m8,E003_Mazar,315.9364432,236.4043497,0,82.74152239
REN100_Normal,2027,m8,E004_Paute_Molino,120,237.4043497,0,368.9659268
REN100_Normal,2027,m8,E005_Pucara,25,47.61739722,252.3826028,46.66504927
REN100_Normal,2027,m8,N039_Paute_Cardenillo,3.0825,0,1,0
REN100_Normal,2027,m9,E003_Mazar,275.0044396,203.5034052,99.42859844,71.22619182
REN100_Normal,2027,m9,E004_Paute_Molino,120,303.9320036,0,472.360989
REN100_Normal,2027,m9,E005_Pucara,25,27.37346889,272.6265311,26.82599951
REN100_Normal,2027,m9,N039_Paute_Cardenillo,3.0825,0,1,0
REN100_Normal,2027,m10,E003_Mazar,310.3370352,221.8202616,4.847142751,77.63709157
REN100_Normal,2027,m10,E004_Paute_Molino,60,287.6674044,0,447.083091
REN100_Normal,2027,m10,E005_Pucara,25,30.31462596,269.685374,29.70833344
REN100_Normal,2027,m10,N039_Paute_Cardenillo,3.0825,0,1,0
REN100_Normal,2027,m11,E003_Mazar,258.5783369,191.2326345,122.5260639,66.93142206
REN100_Normal,2027,m11,E004_Paute_Molino,60,314.7586983,0,489.187477
REN100_Normal,2027,m11,E005_Pucara,25,33.33768346,266.6623165,32.67092979
REN100_Normal,2027,m11,N039_Paute_Cardenillo,3.0825,0,1,0
REN100_Normal,2027,m12,E003_Mazar,205,213.6832382,101.8950986,74.78913339
REN100_Normal,2027,m12,E004_Paute_Molino,60,316.5783369,0,492.0154985
REN100_Normal,2027,m12,E005_Pucara,25,32.6033601,267.3966399,31.9512929
REN100_Normal,2027,m12,N039_Paute_Cardenillo,4.0825,0,0,0
REN100_Normal,2028,m1,E003_Mazar,205,209.540458,52.45954196,73.33916031
REN100_Normal,2028,m1,E004_Paute_Molino,60,263,0,408.7458333
REN100_Normal,2028,m1,E005_Pucara,25,31.35972775,268.6402723,30.73253319
REN100_Normal,2028,m1,N039_Paute_Cardenillo,4.0825,0,0,0
REN100_Normal,2028,m2,E003_Mazar,205,204.9432404,57.05675959,71.73013414
REN100_Normal,2028,m2,E004_Paute_Molino,60,263,0,408.7458333
REN100_Normal,2028,m2,E005_Pucara,25,34.40286573,265.5971343,33.71480841
REN100_Normal,2028,m2,N039_Paute_Cardenillo,5.0825,0,0,0
REN100_Normal,2028,m3,E003_Mazar,213.4857911,253.5142089,0,88.72997312
REN100_Normal,2028,m3,E004_Paute_Molino,62.71729091,251.796918,0,391.3343768
REN100_Normal,2028,m3,E005_Pucara,25,49.34616377,250.6538362,48.3592405
REN100_Normal,2028,m3,N039_Paute_Cardenillo,6.0825,0,0,0
REN100_Normal,2028,m4,E003_Mazar,205,270.4857911,0,94.67002688
REN100_Normal,2028,m4,E004_Paute_Molino,82.60108214,251.6019998,0,391.0314414
REN100_Normal,2028,m4,E005_Pucara,25,49.00574643,250.9942536,48.0256315
REN100_Normal,2028,m4,N039_Paute_Cardenillo,7.0825,0,0,0
REN100_Normal,2028,m5,E003_Mazar,209.3558125,257.6441875,0,90.17546563
REN100_Normal,2028,m5,E004_Paute_Molino,120,221.2452697,0,343.8520233
REN100_Normal,2028,m5,E005_Pucara,25,46.24908719,253.7509128,45.32410545
REN100_Normal,2028,m5,N039_Paute_Cardenillo,8.0825,0,0,0
REN100_Normal,2028,m6,E003_Mazar,284.991404,0,186.3644085,0
REN100_Normal,2028,m6,E004_Paute_Molino,60,247.3644085,0,384.4455182
REN100_Normal,2028,m6,E005_Pucara,25,44.46655112,255.5334489,43.5772201
REN100_Normal,2028,m6,N039_Paute_Cardenillo,9.0825,0,0,0
REN100_Normal,2028,m7,E003_Mazar,273.6329674,273.3584365,0,95.67545279
REN100_Normal,2028,m7,E004_Paute_Molino,120,214.3584365,0,333.1487368
REN100_Normal,2028,m7,E005_Pucara,25,47.09753743,252.9024626,46.15558668
REN100_Normal,2028,m7,N039_Paute_Cardenillo,3.0825,0,7,0
REN100_Normal,2028,m8,E003_Mazar,303.3367002,172.6374317,59.65883551,60.4231011
REN100_Normal,2028,m8,E004_Paute_Molino,120,233.2962672,0,362.581282
REN100_Normal,2028,m8,E005_Pucara,25,46.61727143,253.3827286,45.68492601
REN100_Normal,2028,m8,N039_Paute_Cardenillo,3.0825,0,1,0
REN100_Normal,2028,m9,E003_Mazar,277.6905615,199.630581,88.01555773,69.87070335
REN100_Normal,2028,m9,E004_Paute_Molino,120,288.6461387,0,448.6042073
REN100_Normal,2028,m9,E005_Pucara,25,32.36195776,267.6380422,31.71471861
REN100_Normal,2028,m9,N039_Paute_Cardenillo,3.0825,0,1,0
REN100_Normal,2028,m10,E003_Mazar,206.5675572,190.7285745,142.3944298,66.75500107
REN100_Normal,2028,m10,E004_Paute_Molino,120,334.1230043,0,519.2828358
REN100_Normal,2028,m10,E005_Pucara,25,30.01474961,269.9852504,29.41445461
REN100_Normal,2028,m10,N039_Paute_Cardenillo,3.0825,0,1,0
REN100_Normal,2028,m11,E003_Mazar,226.7642625,173.6300817,68.17321301,60.77052859
REN100_Normal,2028,m11,E004_Paute_Molino,60,302.8032947,0,470.6067872
REN100_Normal,2028,m11,E005_Pucara,25,32.43129535,267.5687046,31.78266945
REN100_Normal,2028,m11,N039_Paute_Cardenillo,3.0825,0,1,0
REN100_Normal,2028,m12,E003_Mazar,205,223.4306195,60.33364302,78.20071682
REN100_Normal,2028,m12,E004_Paute_Molino,60,284.7642625,0,442.5711246
REN100_Normal,2028,m12,E005_Pucara,25,35.15168542,264.8483146,34.44865171
REN100_Normal,2028,m12,N039_Paute_Cardenillo,4.0825,0,0,0
REN100_Normal,2029,m1,E003_Mazar,222.7139645,212.9695678,31.31646774,74.53934873
REN100_Normal,2029,m1,E004_Paute_Molino,60,245.2860355,0,381.2153802
REN100_Normal,2029,m1,E005_Pucara,25,33.34290877,266.6570912,32.6760506
REN100_Normal,2029,m1,N039_Paute_Cardenillo,4.0825,0,0,0
REN100_Normal,2029,m2,E003_Mazar,221.5071601,210.6826788,52.52412555,73.73893759
REN100_Normal,2029,m2,E004_Paute_Molino,60,264.2068044,0,410.6214085
REN100_Normal,2029,m2,E005_Pucara,25,31.54483426,268.4551657,30.91393757
REN100_Normal,2029,m2,N039_Paute_Cardenillo,5.0825,0,0,0
REN100_Normal,2029,m3,E003_Mazar,220.952423,262.5547371,0,91.89415798
REN100_Normal,2029,m3,E004_Paute_Molino,60,263.5547371,0,409.6079872
REN100_Normal,2029,m3,E005_Pucara,25,45.22505276,254.7749472,44.32055171
REN100_Normal,2029,m3,N039_Paute_Cardenillo,6.0825,0,0,0
REN100_Normal,2029,m4,E003_Mazar,205,277.952423,0,97.28334805
REN100_Normal,2029,m4,E004_Paute_Molino,60,278.952423,0,433.5385574
REN100_Normal,2029,m4,E005_Pucara,25,42.89682481,257.1031752,42.03888831
REN100_Normal,2029,m4,N039_Paute_Cardenillo,7.0825,0,0,0
REN100_Normal,2029,m5,E003_Mazar,205,262,0,91.7
REN100_Normal,2029,m5,E004_Paute_Molino,60,263,0,408.7458333
REN100_Normal,2029,m5,E005_Pucara,25,48.71164893,251.2883511,47.73741595
REN100_Normal,2029,m5,N039_Paute_Cardenillo,8.0825,0,0,0
REN100_Normal,2029,m6,E003_Mazar,205,262,0,91.7
REN100_Normal,2029,m6,E004_Paute_Molino,60,263,0,408.7458333
REN100_Normal,2029,m6,E005_Pucara,25,44.48811375,255.5118862,43.59835148
REN100_Normal,2029,m6,N039_Paute_Cardenillo,9.0825,0,0,0
REN100_Normal,2029,m7,E003_Mazar,205,262,0,91.7
REN100_Normal,2029,m7,E004_Paute_Molino,60,263,0,408.7458333
REN100_Normal,2029,m7,E005_Pucara,25,46.41878523,253.5812148,45.49040952
REN100_Normal,2029,m7,N039_Paute_Cardenillo,3.0825,0,7,0
REN100_Normal,2029,m8,E003_Mazar,205,262,0,91.7
REN100_Normal,2029,m8,E004_Paute_Molino,60,263,0,408.7458333
REN100_Normal,2029,m8,E005_Pucara,25,48.61079915,251.3892009,47.63858316
REN100_Normal,2029,m8,N039_Paute_Cardenillo,3.0825,0,1,0
REN100_Normal,2029,m9,E003_Mazar,205,207.1464101,54.85358986,72.50124355
REN100_Normal,2029,m9,E004_Paute_Molino,66.50831763,256.4916824,0,398.630823
REN100_Normal,2029,m9,E005_Pucara,25,27.87993699,272.120063,27.32233825
REN100_Normal,2029,m9,N039_Paute_Cardenillo,3.0825,0,1,0
REN100_Normal,2029,m10,E003_Mazar,205,217.4493657,44.55063433,76.10727799
REN100_Normal,2029,m10,E004_Paute_Molino,60,269.5083176,0,418.8608436
REN100_Normal,2029,m10,E005_Pucara,25,28.73434672,271.2656533,28.15965979
REN100_Normal,2029,m10,N039_Paute_Cardenillo,3.0825,0,1,0
REN100_Normal,2029,m11,E003_Mazar,205,216.2858234,45.71417664,75.70003818
REN100_Normal,2029,m11,E004_Paute_Molino,75.48001508,247.5199849,0,384.6873099
REN100_Normal,2029,m11,E005_Pucara,25,31.96614498,268.033855,31.32682208
REN100_Normal,2029,m11,N039_Paute_Cardenillo,3.0825,0,1,0
REN100_Normal,2029,m12,E003_Mazar,222.7139645,213.2024142,31.08362137,74.62084496
REN100_Normal,2029,m12,E004_Paute_Molino,60,260.7660506,0,405.2739037
REN100_Normal,2029,m12,E005_Pucara,25,29.32806452,270.6719355,28.74150323
REN100_Normal,2029,m12,N039_Paute_Cardenillo,4.0825,0,0,0
REN100_Normal,2030,m1,E003_Mazar,205,216.7454775,45.25452254,75.86091711
REN100_Normal,2030,m1,E004_Paute_Molino,63.18223607,259.8177639,0,403.8001081
REN100_Normal,2030,m1,E005_Pucara,25,34.79680014,265.2031999,34.10086414
REN100_Normal,2030,m1,N039_Paute_Cardenillo,4.0825,0,0,0
REN100_Normal,2030,m2,E003_Mazar,220.6697583,219.1412097,27.18903197,76.69942339
REN100_Normal,2030,m2,E004_Paute_Molino,60,250.5124777,0,389.3381425
REN100_Normal,2030,m2,E005_Pucara,25,28.72852036,271.2714796,28.15394996
REN100_Normal,2030,m2,N039_Paute_Cardenillo,5.0825,0,0,0
REN100_Normal,2030,m3,E003_Mazar,221.0255439,261.6442144,0,91.57547505
REN100_Normal,2030,m3,E004_Paute_Molino,120,202.6442144,0,314.9428833
REN100_Normal,2030,m3,E005_Pucara,25,48.68266405,251.317336,47.70901077
REN100_Normal,2030,m3,N039_Paute_Cardenillo,6.0825,0,0,0
REN100_Normal,2030,m4,E003_Mazar,216.6104904,266.4150535,0,93.24526874
REN100_Normal,2030,m4,E004_Paute_Molino,94.61495129,292.8001023,0,455.0601589
REN100_Normal,2030,m4,E005_Pucara,25,46.44446149,253.5555385,45.51557226
REN100_Normal,2030,m4,N039_Paute_Cardenillo,7.0825,0,0,0
REN100_Normal,2030,m5,E003_Mazar,205,273.6104904,0,95.76367162
REN100_Normal,2030,m5,E004_Paute_Molino,60,309.2254416,0,480.5878739
REN100_Normal,2030,m5,E005_Pucara,25,44.87889241,255.1211076,43.98131457
REN100_Normal,2030,m5,N039_Paute_Cardenillo,8.0825,0,0,0
REN100_Normal,2030,m6,E003_Mazar,205,262,0,91.7
REN100_Normal,2030,m6,E004_Paute_Molino,60,263,0,408.7458333
REN100_Normal,2030,m6,E005_Pucara,25,46.06552822,253.9344718,45.14421766
REN100_Normal,2030,m6,N039_Paute_Cardenillo,9.0825,0,0,0
REN100_Normal,2030,m7,E003_Mazar,219.9488389,247.0511611,0,86.46790637
REN100_Normal,2030,m7,E004_Paute_Molino,60,248.0511611,0,385.5128461
REN100_Normal,2030,m7,E005_Pucara,25,48.35305183,251.6469482,47.38599079
REN100_Normal,2030,m7,N039_Paute_Cardenillo,3.0825,0,7,0
REN100_Normal,2030,m8,E003_Mazar,207.8676424,274.0811965,0,95.92841877
REN100_Normal,2030,m8,E004_Paute_Molino,120,215.0811965,0,334.2720262
REN100_Normal,2030,m8,E005_Pucara,25,45.78738192,254.2126181,44.87163428
REN100_Normal,2030,m8,N039_Paute_Cardenillo,3.0825,0,1,0
REN100_Normal,2030,m9,E003_Mazar,205,232.053114,32.81452846,81.21858989
REN100_Normal,2030,m9,E004_Paute_Molino,99.53900648,286.328636,0,445.0024217
REN100_Normal,2030,m9,E005_Pucara,25,36.84600764,263.1539924,36.10908749
REN100_Normal,2030,m9,N039_Paute_Cardenillo,3.0825,0,1,0
REN100_Normal,2030,m10,E003_Mazar,205,198.9819851,63.01801493,69.64369478
REN100_Normal,2030,m10,E004_Paute_Molino,73.5605241,288.9784824,0,449.1207247
REN100_Normal,2030,m10,E005_Pucara,25,32.81132016,267.1886798,32.15509376
REN100_Normal,2030,m10,N039_Paute_Cardenillo,3.0825,0,1,0
REN100_Normal,2030,m11,E003_Mazar,205,212.9446036,49.0553964,74.53061126
REN100_Normal,2030,m11,E004_Paute_Molino,60,276.5605241,0,429.8211479
REN100_Normal,2030,m11,E005_Pucara,25,26.80161037,273.1983896,26.26557816
REN100_Normal,2030,m11,N039_Paute_Cardenillo,3.0825,0,1,0
REN100_Normal,2030,m12,E003_Mazar,205,201.280485,60.719515,70.44816975
REN100_Normal,2030,m12,E004_Paute_Molino,63.18223607,259.8177639,0,403.8001081
REN100_Normal,2030,m12,E005_Pucara,25,29.94436017,270.0556398,29.34547297
REN100_Normal,2030,m12,N039_Paute_Cardenillo,4.0825,0,0,0
REN100_Normal,2031,m1,E003_Mazar,212.7394451,249.6734103,4.587144621,87.38569361
REN100_Normal,2031,m1,E004_Paute_Molino,60,255.2605549,0,396.7174458
REN100_Normal,2031,m1,E005_Pucara,25,35.60010595,264.3998941,34.88810383
REN100_Normal,2031,m1,N039_Paute_Cardenillo,4.0825,0,0,0
REN100_Normal,2031,m2,E003_Mazar,205,205.7804925,63.95895261,72.02317236
REN100_Normal,2031,m2,E004_Paute_Molino,60,270.7394451,0,420.7742209
REN100_Normal,2031,m2,E005_Pucara,25,34.26841031,265.7315897,33.5830421
REN100_Normal,2031,m2,N039_Paute_Cardenillo,5.0825,0,0,0
REN100_Normal,2031,m3,E003_Mazar,205,119.3636835,142.6363165,41.77728923
REN100_Normal,2031,m3,E004_Paute_Molino,60,263,0,408.7458333
REN100_Normal,2031,m3,E005_Pucara,25,45.37785675,254.6221432,44.47029962
REN100_Normal,2031,m3,N039_Paute_Cardenillo,6.0825,0,0,0
REN100_Normal,2031,m4,E003_Mazar,205,0,262,0
REN100_Normal,2031,m4,E004_Paute_Molino,95.65391021,227.3460898,0,353.3337145
REN100_Normal,2031,m4,E005_Pucara,25,45.35489699,254.645103,44.44779905
REN100_Normal,2031,m4,N039_Paute_Cardenillo,7.0825,0,0,0
REN100_Normal,2031,m5,E003_Mazar,205,0,262,0
REN100_Normal,2031,m5,E004_Paute_Molino,62.32290016,296.3310101,0,460.5477781
REN100_Normal,2031,m5,E005_Pucara,25,45.02592792,254.9740721,44.12540936
REN100_Normal,2031,m5,N039_Paute_Cardenillo,8.0825,0,0,0
REN100_Normal,2031,m6,E003_Mazar,205,128.7290874,133.2709126,45.05518059
REN100_Normal,2031,m6,E004_Paute_Molino,60,265.3229002,0,412.3560073
REN100_Normal,2031,m6,E005_Pucara,25,45.08399751,254.9160025,44.18231756
REN100_Normal,2031,m6,N039_Paute_Cardenillo,9.0825,0,0,0
REN100_Normal,2031,m7,E003_Mazar,323.8498639,0,143.1501361,0
REN100_Normal,2031,m7,E004_Paute_Molino,60,144.1501361,0,224.0333365
REN100_Normal,2031,m7,E005_Pucara,25,47.27409966,252.7259003,46.32861767
REN100_Normal,2031,m7,N039_Paute_Cardenillo,3.0825,0,7,0
REN100_Normal,2031,m8,E003_Mazar,284.610615,0,301.239249,0
REN100_Normal,2031,m8,E004_Paute_Molino,120,242.239249,0,376.4801661
REN100_Normal,2031,m8,E005_Pucara,25,48.66406922,251.3359308,47.69078784
