Hydrology,Scenario,Representative_w,Date,Year,Month,MW,ENS_GWh,CO2_kt
Adverse,REF,w4,2039-01-01,2039,1,358.512921,0,121.6765011
Adverse,REF,w4,2039-02-01,2039,2,356.7206727,0,131.2087136
Adverse,REF,w4,2039-03-01,2039,3,362.9384981,0,127.2846751
Adverse,REF,w4,2039-04-01,2039,4,364.7837555,0,78.35824083
Adverse,REF,w4,2039-05-01,2039,5,362.9781944,0,1124.825777
Adverse,REF,w4,2039-06-01,2039,6,354.9912667,0,1092.054877
Adverse,REF,w4,2039-07-01,2039,7,350.2850327,0,1042.309486
Adverse,REF,w4,2039-08-01,2039,8,349.3263598,0,969.6970695
Adverse,REF,w4,2039-09-01,2039,9,357.4904017,0,1079.922244
Adverse,REF,w4,2039-10-01,2039,10,358.661844,0,1176.246724
Adverse,REF,w4,2039-11-01,2039,11,365.9197855,0,63.50081326
Adverse,REF,w4,2039-12-01,2039,12,374.6681141,0,123.8058822
Adverse,REF,w4,2040-01-01,2040,1,365.6831794,0,53.19149493
Adverse,REF,w4,2040-02-01,2040,2,363.8550862,0,56.99870348
Adverse,REF,w4,2040-03-01,2040,3,370.197268,0,56.83163944
Adverse,REF,w4,2040-04-01,2040,4,372.0794306,0,61.03309151
Adverse,REF,w4,2040-05-01,2040,5,370.2377583,0,760.2190511
Adverse,REF,w4,2040-06-01,2040,6,362.091092,0,771.2195346
Adverse,REF,w4,2040-07-01,2040,7,357.2907334,0,685.9957142
Adverse,REF,w4,2040-08-01,2040,8,356.312887,0,662.8215882
Adverse,REF,w4,2040-09-01,2040,9,364.6402098,0,777.1542997
Adverse,REF,w4,2040-10-01,2040,10,365.8350809,0,610.5717464
Adverse,REF,w4,2040-11-01,2040,11,373.2381812,0,60.71816738
Adverse,REF,w4,2040-12-01,2040,12,382.1614764,0,74.24936541
Adverse,REF,w4,2041-01-01,2041,1,372.996843,0,26.42075203
Adverse,REF,w4,2041-02-01,2041,2,371.1321879,0,26.42073677
Adverse,REF,w4,2041-03-01,2041,3,377.6012134,0,25.91615684
Adverse,REF,w4,2041-04-01,2041,4,379.5210192,0,33.97027976
Adverse,REF,w4,2041-05-01,2041,5,377.6425135,0,847.6866359
Adverse,REF,w4,2041-06-01,2041,6,369.3329138,0,614.0223619
Adverse,REF,w4,2041-07-01,2041,7,364.4365481,0,535.3768353
Adverse,REF,w4,2041-08-01,2041,8,363.4391447,0,547.7945656
Adverse,REF,w4,2041-09-01,2041,9,371.933014,0,773.0343371
Adverse,REF,w4,2041-10-01,2041,10,373.1517825,0,693.2463965
Adverse,REF,w4,2041-11-01,2041,11,380.7029449,0,31.08078441
Adverse,REF,w4,2041-12-01,2041,12,389.8047059,0,39.85608955
Adverse,REF,w4,2042-01-01,2042,1,380.4567798,0,30.46839689
Adverse,REF,w4,2042-02-01,2042,2,378.5548317,0,30.96648707
Adverse,REF,w4,2042-03-01,2042,3,385.1532376,0,32.66321209
Adverse,REF,w4,2042-04-01,2042,4,387.1114396,0,44.45381902
Adverse,REF,w4,2042-05-01,2042,5,385.1953637,0,888.6860321
Adverse,REF,w4,2042-06-01,2042,6,376.7195721,0,745.6158445
Adverse,REF,w4,2042-07-01,2042,7,371.725279,0,682.3197637
Adverse,REF,w4,2042-08-01,2042,8,370.7079276,0,761.0557145
Adverse,REF,w4,2042-09-01,2042,9,379.3716742,0,784.1585095
Adverse,REF,w4,2042-10-01,2042,10,380.6148181,0,746.5560388
Adverse,REF,w4,2042-11-01,2042,11,388.3170038,0,46.74574109
Adverse,REF,w4,2042-12-01,2042,12,397.6008,0,53.87023377
Adverse,REF,w4,2043-01-01,2043,1,388.0659154,0,34.02640923
Adverse,REF,w4,2043-02-01,2043,2,386.1259283,0,43.22709348
Adverse,REF,w4,2043-03-01,2043,3,392.8563024,0,46.34088692
Adverse,REF,w4,2043-04-01,2043,4,394.8536684,0,48.10985242
Adverse,REF,w4,2043-05-01,2043,5,392.899271,0,1044.483527
Adverse,REF,w4,2043-06-01,2043,6,384.2539636,0,786.2242068
Adverse,REF,w4,2043-07-01,2043,7,379.1597846,0,808.2093883
Adverse,REF,w4,2043-08-01,2043,8,378.1220862,0,680.7301194
Adverse,REF,w4,2043-09-01,2043,9,386.9591077,0,937.1866207
Adverse,REF,w4,2043-10-01,2043,10,388.2271145,0,744.0985512
Adverse,REF,w4,2043-11-01,2043,11,396.0833438,0,44.73471971
Adverse,REF,w4,2043-12-01,2043,12,405.552816,0,63.34775184
Adverse,REF,w4,2044-01-01,2044,1,395.8272338,0,43.28358128
Adverse,REF,w4,2044-02-01,2044,2,393.8484469,0,44.47407879
Adverse,REF,w4,2044-03-01,2044,3,400.7134284,0,45.73557001
Adverse,REF,w4,2044-04-01,2044,4,402.7507417,0,51.52374807
Adverse,REF,w4,2044-05-01,2044,5,400.7572564,0,998.6597945
Adverse,REF,w4,2044-06-01,2044,6,391.9390428,0,955.0640569
Adverse,REF,w4,2044-07-01,2044,7,386.7429803,0,902.544537
Adverse,REF,w4,2044-08-01,2044,8,385.6845279,0,881.9981267
Adverse,REF,w4,2044-09-01,2044,9,394.6982899,0,947.0660616
Adverse,REF,w4,2044-10-01,2044,10,395.9916568,0,904.9965852
Adverse,REF,w4,2044-11-01,2044,11,404.0050107,0,55.10460157
Adverse,REF,w4,2044-12-01,2044,12,413.6638724,0,60.34978624
Adverse,REF,w4,2045-01-01,2045,1,403.7437784,0,27.4362196
Adverse,REF,w4,2045-02-01,2045,2,401.7254158,0,29.97581232
Adverse,REF,w4,2045-03-01,2045,3,408.727697,0,30.49860276
Adverse,REF,w4,2045-04-01,2045,4,410.8057566,0,34.09700681
Adverse,REF,w4,2045-05-01,2045,5,408.7724016,0,805.3464756
Adverse,REF,w4,2045-06-01,2045,6,399.7778237,0,852.667577
Adverse,REF,w4,2045-07-01,2045,7,394.4778399,0,811.5980101
Adverse,REF,w4,2045-08-01,2045,8,393.3982184,0,810.1190148
Adverse,REF,w4,2045-09-01,2045,9,402.5922557,0,858.9242823
Adverse,REF,w4,2045-10-01,2045,10,403.9114899,0,832.0338105
Adverse,REF,w4,2045-11-01,2045,11,412.0851109,0,38.56182516
Adverse,REF,w4,2045-12-01,2045,12,421.9371498,0,38.15980921
Adverse,REF,w4,2046-01-01,2046,1,411.818654,0,33.08642983
Adverse,REF,w4,2046-02-01,2046,2,409.7599241,0,34.29987638
Adverse,REF,w4,2046-03-01,2046,3,416.902251,0,39.08648158
Adverse,REF,w4,2046-04-01,2046,4,419.0218717,0,39.02713785
Adverse,REF,w4,2046-05-01,2046,5,416.9478496,0,913.8217638
Adverse,REF,w4,2046-06-01,2046,6,407.7733802,0,874.3384339
Adverse,REF,w4,2046-07-01,2046,7,402.3673967,0,802.854025
Adverse,REF,w4,2046-08-01,2046,8,401.2661828,0,757.4285268
Adverse,REF,w4,2046-09-01,2046,9,410.6441008,0,798.3949001
Adverse,REF,w4,2046-10-01,2046,10,411.9897197,0,855.8029424
Adverse,REF,w4,2046-11-01,2046,11,420.3268131,0,34.91336701
Adverse,REF,w4,2046-12-01,2046,12,430.3758928,0,49.1923058
Adverse,REF,w4,2047-01-01,2047,1,420.0550271,0,46.67061622
Adverse,REF,w4,2047-02-01,2047,2,417.9551226,0,40.37430609
Adverse,REF,w4,2047-03-01,2047,3,425.240296,0,47.20300578
Adverse,REF,w4,2047-04-01,2047,4,427.4023091,0,48.4795815
Adverse,REF,w4,2047-05-01,2047,5,425.2868066,0,941.1315897
Adverse,REF,w4,2047-06-01,2047,6,415.9288478,0,922.9279697
Adverse,REF,w4,2047-07-01,2047,7,410.4147446,0,900.859282
Adverse,REF,w4,2047-08-01,2047,8,409.2915065,0,871.7629134
Adverse,REF,w4,2047-09-01,2047,9,418.8569828,0,929.2253308
Adverse,REF,w4,2047-10-01,2047,10,420.2295141,0,911.2232447
Adverse,REF,w4,2047-11-01,2047,11,428.7333494,0,47.8013657
Adverse,REF,w4,2047-12-01,2047,12,438.9834106,0,80.56929736
Adverse,REF,w4,2048-01-01,2048,1,428.4561276,0,46.75866737
Adverse,REF,w4,2048-02-01,2048,2,426.3142251,0,44.24832231
Adverse,REF,w4,2048-03-01,2048,3,433.7451019,0,49.5010219
Adverse,REF,w4,2048-04-01,2048,4,435.9503553,0,54.02597198
Adverse,REF,w4,2048-05-01,2048,5,433.7925427,0,968.8456106
Adverse,REF,w4,2048-06-01,2048,6,424.2474247,0,933.5133413
Adverse,REF,w4,2048-07-01,2048,7,418.6230395,0,907.0112993
Adverse,REF,w4,2048-08-01,2048,8,417.4773366,0,910.431044
Adverse,REF,w4,2048-09-01,2048,9,427.2341225,0,882.1201966
Adverse,REF,w4,2048-10-01,2048,10,428.6341044,0,932.827198
Adverse,REF,w4,2048-11-01,2048,11,437.3080164,0,47.23432429
Adverse,REF,w4,2048-12-01,2048,12,447.7630789,0,82.49667113
Adverse,REF,w4,2049-01-01,2049,1,437.0252502,0,80.55056572
Adverse,REF,w4,2049-02-01,2049,2,434.8405096,0,51.59176773
Adverse,REF,w4,2049-03-01,2049,3,442.4200039,0,82.64477201
Adverse,REF,w4,2049-04-01,2049,4,444.6693624,0,55.0524799
Adverse,REF,w4,2049-05-01,2049,5,442.4683936,0,997.9286511
Adverse,REF,w4,2049-06-01,2049,6,432.7323732,0,991.3168083
Adverse,REF,w4,2049-07-01,2049,7,426.9955003,0,928.037383
Adverse,REF,w4,2049-08-01,2049,8,425.8268833,0,985.3403793
Adverse,REF,w4,2049-09-01,2049,9,435.7788049,0,894.894015
Adverse,REF,w4,2049-10-01,2049,10,437.2067865,0,960.3907593
Adverse,REF,w4,2049-11-01,2049,11,446.0541767,0,82.73345467
Adverse,REF,w4,2049-12-01,2049,12,456.7183404,0,61.77625253
Adverse,REF,w4,2050-01-01,2050,1,445.7657552,0,112.1831822
Adverse,REF,w4,2050-02-01,2050,2,443.5373198,0,115.2304626
Adverse,REF,w4,2050-03-01,2050,3,451.268404,0,85.16046223
Adverse,REF,w4,2050-04-01,2050,4,453.5627497,0,62.1607477
Adverse,REF,w4,2050-05-01,2050,5,451.3177614,0.1234259698,860.3016903
Adverse,REF,w4,2050-06-01,2050,6,441.3870207,0,996.7465881
Adverse,REF,w4,2050-07-01,2050,7,435.5354103,0,990.9370915
Adverse,REF,w4,2050-08-01,2050,8,434.343421,0,970.4299404
Adverse,REF,w4,2050-09-01,2050,9,444.494381,0,975.61288
Adverse,REF,w4,2050-10-01,2050,10,445.9509222,0.1796499612,828.7448393
Adverse,REF,w4,2050-11-01,2050,11,454.9752602,0,85.95841057
Adverse,REF,w4,2050-12-01,2050,12,465.8527072,0,70.0779413
Adverse,BRIDGE,w2,2025-01-01,2025,1,360.3373693,0,400.8865544
Adverse,BRIDGE,w2,2025-02-01,2025,2,358.5360005,0,407.2377627
Adverse,BRIDGE,w2,2025-03-01,2025,3,364.7854679,0,402.581595
Adverse,BRIDGE,w2,2025-04-01,2025,4,366.6401157,0,443.7110772
Adverse,BRIDGE,w2,2025-05-01,2025,5,364.8253662,0,1264.558191
Adverse,BRIDGE,w2,2025-06-01,2025,6,356.7977936,0,1154.507715
Adverse,BRIDGE,w2,2025-07-01,2025,7,352.0676099,0,1190.737161
Adverse,BRIDGE,w2,2025-08-01,2025,8,351.1040583,0,1192.21112
Adverse,BRIDGE,w2,2025-09-01,2025,9,359.3096466,0,1130.578718
Adverse,BRIDGE,w2,2025-10-01,2025,10,360.4870502,0,1137.49925
Adverse,BRIDGE,w2,2025-11-01,2025,11,367.7819269,0,326.7060197
Adverse,BRIDGE,w2,2025-12-01,2025,12,376.5747752,0,394.020127
Adverse,BRIDGE,w2,2026-01-01,2026,1,373.5977845,0,335.0657945
Adverse,BRIDGE,w2,2026-02-01,2026,2,371.7301253,0,266.6381699
Adverse,BRIDGE,w2,2026-03-01,2026,3,378.2095731,0,272.341936
Adverse,BRIDGE,w2,2026-04-01,2026,4,380.1324719,0,277.3987428
Adverse,BRIDGE,w2,2026-05-01,2026,5,378.2509397,0,1071.985805
Adverse,BRIDGE,w2,2026-06-01,2026,6,369.9279524,0,1059.850359
Adverse,BRIDGE,w2,2026-07-01,2026,7,365.023698,0,1081.74271
Adverse,BRIDGE,w2,2026-08-01,2026,8,364.0246877,0,1035.588504
Adverse,BRIDGE,w2,2026-09-01,2026,9,372.5322416,0,1160.846634
Adverse,BRIDGE,w2,2026-10-01,2026,10,373.7529737,0,1197.043944
Adverse,BRIDGE,w2,2026-11-01,2026,11,381.3163018,0,274.5879469
Adverse,BRIDGE,w2,2026-12-01,2026,12,390.4327269,0,307.0957075
Adverse,BRIDGE,w2,2027-01-01,2027,1,384.0585225,0,114.6408604
Adverse,BRIDGE,w2,2027-02-01,2027,2,382.1385688,0,122.3130056
Adverse,BRIDGE,w2,2027-03-01,2027,3,388.7994411,0,113.7764655
Adverse,BRIDGE,w2,2027-04-01,2027,4,390.7761812,0,225.3503021
Adverse,BRIDGE,w2,2027-05-01,2027,5,388.841966,0,1098.356178
Adverse,BRIDGE,w2,2027-06-01,2027,6,380.285935,0,1103.21211
Adverse,BRIDGE,w2,2027-07-01,2027,7,375.2443615,0,1037.604013
Adverse,BRIDGE,w2,2027-08-01,2027,8,374.2173789,0,896.4344748
Adverse,BRIDGE,w2,2027-09-01,2027,9,382.9631443,0,946.0516536
Adverse,BRIDGE,w2,2027-10-01,2027,10,384.2180569,0,1048.316622
Adverse,BRIDGE,w2,2027-11-01,2027,11,391.9931583,0,118.086954
Adverse,BRIDGE,w2,2027-12-01,2027,12,401.3648432,0,219.4902425
Adverse,BRIDGE,w2,2028-01-01,2028,1,398.2686878,0,71.89577488
Adverse,BRIDGE,w2,2028-02-01,2028,2,396.2776958,0,98.84649492
Adverse,BRIDGE,w2,2028-03-01,2028,3,403.1850205,0,116.8076009
Adverse,BRIDGE,w2,2028-04-01,2028,4,405.2348999,0,172.5531324
Adverse,BRIDGE,w2,2028-05-01,2028,5,403.2291188,0,1071.815709
Adverse,BRIDGE,w2,2028-06-01,2028,6,394.3565146,0,847.6883012
Adverse,BRIDGE,w2,2028-07-01,2028,7,389.1284029,0,881.412293
Adverse,BRIDGE,w2,2028-08-01,2028,8,388.063422,0,976.3689049
Adverse,BRIDGE,w2,2028-09-01,2028,9,397.1327807,0,1077.95615
Adverse,BRIDGE,w2,2028-10-01,2028,10,398.434125,0,978.9821893
Adverse,BRIDGE,w2,2028-11-01,2028,11,406.4969051,0,124.6437973
Adverse,BRIDGE,w2,2028-12-01,2028,12,416.2153424,0,204.137718
Adverse,BRIDGE,w2,2029-01-01,2029,1,414.9959727,0,232.6990743
Adverse,BRIDGE,w2,2029-02-01,2029,2,412.9213591,0,202.4278319
Adverse,BRIDGE,w2,2029-03-01,2029,3,420.1187913,0,220.7695657
Adverse,BRIDGE,w2,2029-04-01,2029,4,422.2547656,0,219.0642077
Adverse,BRIDGE,w2,2029-05-01,2029,5,420.1647418,0,1096.484668
Adverse,BRIDGE,w2,2029-06-01,2029,6,410.9194882,0,965.4267484
Adverse,BRIDGE,w2,2029-07-01,2029,7,405.4717958,0,930.4898454
Adverse,BRIDGE,w2,2029-08-01,2029,8,404.3620857,0,983.6095659
Adverse,BRIDGE,w2,2029-09-01,2029,9,413.8123574,0,957.3468941
Adverse,BRIDGE,w2,2029-10-01,2029,10,415.1683583,0,1036.653392
Adverse,BRIDGE,w2,2029-11-01,2029,11,423.5697752,0,231.47175
Adverse,BRIDGE,w2,2029-12-01,2029,12,433.6963868,0,241.1245176
Adverse,BRIDGE,w2,2030-01-01,2030,1,432.8407995,0,85.74913374
Adverse,BRIDGE,w2,2030-02-01,2030,2,430.6769775,0,84.47643981
Adverse,BRIDGE,w2,2030-03-01,2030,3,438.1838994,0,87.84617975
Adverse,BRIDGE,w2,2030-04-01,2030,4,440.4117206,0,88.82433534
Adverse,BRIDGE,w2,2030-05-01,2030,5,438.2318257,0,871.5130084
Adverse,BRIDGE,w2,2030-06-01,2030,6,428.5890262,0,705.248446
Adverse,BRIDGE,w2,2030-07-01,2030,7,422.907083,0,634.2258795
Adverse,BRIDGE,w2,2030-08-01,2030,8,421.7496554,0,852.9410883
Adverse,BRIDGE,w2,2030-09-01,2030,9,431.6062888,0,823.2574092
Adverse,BRIDGE,w2,2030-10-01,2030,10,433.0205977,0,808.4313616
Adverse,BRIDGE,w2,2030-11-01,2030,11,441.7832755,0,199.9469033
Adverse,BRIDGE,w2,2030-12-01,2030,12,452.3453315,0,119.8847702
Adverse,BRIDGE,w2,2031-01-01,2031,1,450.1544315,0,41.93659365
Adverse,BRIDGE,w2,2031-02-01,2031,2,447.9040566,0,40.04337068
Adverse,BRIDGE,w2,2031-03-01,2031,3,455.7112553,0,43.30212003
Adverse,BRIDGE,w2,2031-04-01,2031,4,458.0281894,0,42.91088247
Adverse,BRIDGE,w2,2031-05-01,2031,5,455.7610987,0,593.0241642
Adverse,BRIDGE,w2,2031-06-01,2031,6,445.7325873,0,633.1851705
Adverse,BRIDGE,w2,2031-07-01,2031,7,439.8233663,0,480.029463
Adverse,BRIDGE,w2,2031-08-01,2031,8,438.6196416,0,505.2972425
Adverse,BRIDGE,w2,2031-09-01,2031,9,448.8705404,0,655.8033318
Adverse,BRIDGE,w2,2031-10-01,2031,10,450.3414216,0,547.3701309
Adverse,BRIDGE,w2,2031-11-01,2031,11,459.4546065,0,50.97120152
Adverse,BRIDGE,w2,2031-12-01,2031,12,470.4391447,0,98.3278819
Adverse,BRIDGE,w2,2032-01-01,2032,1,468.1606088,0,46.41547858
Adverse,BRIDGE,w2,2032-02-01,2032,2,465.8202189,0,47.96692034
Adverse,BRIDGE,w2,2032-03-01,2032,3,473.9397055,0,50.53177153
Adverse,BRIDGE,w2,2032-04-01,2032,4,476.349317,0,41.04102758
Adverse,BRIDGE,w2,2032-05-01,2032,5,473.9915426,0,686.948097
Adverse,BRIDGE,w2,2032-06-01,2032,6,463.5618908,0,649.343804
Adverse,BRIDGE,w2,2032-07-01,2032,7,457.416301,0,485.0272723
Adverse,BRIDGE,w2,2032-08-01,2032,8,456.1644272,0,610.5098045
Adverse,BRIDGE,w2,2032-09-01,2032,9,466.825362,0,694.5506488
Adverse,BRIDGE,w2,2032-10-01,2032,10,468.3550785,0,700.1868233
Adverse,BRIDGE,w2,2032-11-01,2032,11,477.8327908,0,51.11807038
Adverse,BRIDGE,w2,2032-12-01,2032,12,489.2567105,0,139.5531235
Adverse,BRIDGE,w2,2033-01-01,2033,1,477.523821,0,52.62858808
Adverse,BRIDGE,w2,2033-02-01,2033,2,475.1366232,0,53.59418446
Adverse,BRIDGE,w2,2033-03-01,2033,3,483.4184996,0,58.59226078
Adverse,BRIDGE,w2,2033-04-01,2033,4,485.8763033,0,52.62657687
Adverse,BRIDGE,w2,2033-05-01,2033,5,483.4713735,0,551.9097588
Adverse,BRIDGE,w2,2033-06-01,2033,6,472.8331286,0,502.2458118
Adverse,BRIDGE,w2,2033-07-01,2033,7,466.564627,0,429.1191425
Adverse,BRIDGE,w2,2033-08-01,2033,8,465.2877158,0,323.9817677
Adverse,BRIDGE,w2,2033-09-01,2033,9,476.1618692,0,540.1842038
Adverse,BRIDGE,w2,2033-10-01,2033,10,477.72218,0,387.0946359
Adverse,BRIDGE,w2,2033-11-01,2033,11,487.3894466,0,53.8484811
Adverse,BRIDGE,w2,2033-12-01,2033,12,499.0418447,0,101.2881391
Adverse,BRIDGE,w2,2034-01-01,2034,1,487.0742974,0,56.3922921
Adverse,BRIDGE,w2,2034-02-01,2034,2,484.6393557,0,56.32854279
Adverse,BRIDGE,w2,2034-03-01,2034,3,493.0868696,0,54.66163652
Adverse,BRIDGE,w2,2034-04-01,2034,4,495.5938294,0,57.60678751
Adverse,BRIDGE,w2,2034-05-01,2034,5,493.140801,0,561.1702764
Adverse,BRIDGE,w2,2034-06-01,2034,6,482.2897912,0,414.375869
Adverse,BRIDGE,w2,2034-07-01,2034,7,475.8959196,0,548.0304919
Adverse,BRIDGE,w2,2034-08-01,2034,8,474.5934701,0,347.3977749
Adverse,BRIDGE,w2,2034-09-01,2034,9,485.6851066,0,436.0024414
Adverse,BRIDGE,w2,2034-10-01,2034,10,487.2766236,0,511.3551792
Adverse,BRIDGE,w2,2034-11-01,2034,11,497.1372355,0,54.99831616
Adverse,BRIDGE,w2,2034-12-01,2034,12,509.0226816,0,71.45641429
Adverse,BRIDGE,w2,2035-01-01,2035,1,496.8157833,0,35.802121
Adverse,BRIDGE,w2,2035-02-01,2035,2,494.3321428,0,37.28473123
Adverse,BRIDGE,w2,2035-03-01,2035,3,502.948607,0,36.52650198
Adverse,BRIDGE,w2,2035-04-01,2035,4,505.505706,0,12.51144626
Adverse,BRIDGE,w2,2035-05-01,2035,5,503.003617,0,535.1275306
Adverse,BRIDGE,w2,2035-06-01,2035,6,491.935587,0,436.535087
Adverse,BRIDGE,w2,2035-07-01,2035,7,485.4138379,0,314.32887
Adverse,BRIDGE,w2,2035-08-01,2035,8,484.0853395,0,518.2141824
Adverse,BRIDGE,w2,2035-09-01,2035,9,495.3988087,0,370.693109
Adverse,BRIDGE,w2,2035-10-01,2035,10,497.0221561,0,543.0702421
Adverse,BRIDGE,w2,2035-11-01,2035,11,507.0799802,0,12.62264476
Adverse,BRIDGE,w2,2035-12-01,2035,12,519.2031352,0,171.1655795
Adverse,BRIDGE,w2,2036-01-01,2036,1,506.752099,0,33.18294196
Adverse,BRIDGE,w2,2036-02-01,2036,2,504.2187857,0,31.24661193
Adverse,BRIDGE,w2,2036-03-01,2036,3,513.0075792,0,37.14980788
Adverse,BRIDGE,w2,2036-04-01,2036,4,515.6158201,0,37.40940306
Adverse,BRIDGE,w2,2036-05-01,2036,5,513.0636893,0,314.8702594
Adverse,BRIDGE,w2,2036-06-01,2036,6,501.7742987,0,259.8011307
Adverse,BRIDGE,w2,2036-07-01,2036,7,495.1221147,0,248.6629337
Adverse,BRIDGE,w2,2036-08-01,2036,8,493.7670463,0,311.9849574
Adverse,BRIDGE,w2,2036-09-01,2036,9,505.3067849,0,316.0374004
Adverse,BRIDGE,w2,2036-10-01,2036,10,506.9625992,0,281.9680634
Adverse,BRIDGE,w2,2036-11-01,2036,11,517.2215798,0,36.65432737
Adverse,BRIDGE,w2,2036-12-01,2036,12,529.5871979,0,36.45475017
Adverse,BRIDGE,w2,2037-01-01,2037,1,516.887141,0,36.94436385
Adverse,BRIDGE,w2,2037-02-01,2037,2,514.3031614,0,37.28739514
Adverse,BRIDGE,w2,2037-03-01,2037,3,523.2677308,0,36.96892529
Adverse,BRIDGE,w2,2037-04-01,2037,4,525.9281365,0,36.45779114
Adverse,BRIDGE,w2,2037-05-01,2037,5,523.3249631,0,314.5072868
Adverse,BRIDGE,w2,2037-06-01,2037,6,511.8097847,0,313.6287339
Adverse,BRIDGE,w2,2037-07-01,2037,7,505.024557,0,260.2380933
Adverse,BRIDGE,w2,2037-08-01,2037,8,503.6423872,0,287.4661979
Adverse,BRIDGE,w2,2037-09-01,2037,9,515.4129206,0,311.3908758
Adverse,BRIDGE,w2,2037-10-01,2037,10,517.1018512,0,309.4566371
Adverse,BRIDGE,w2,2037-11-01,2037,11,527.5660114,0,37.26342139
Adverse,BRIDGE,w2,2037-12-01,2037,12,540.1789419,0,36.56891762
Adverse,BRIDGE,w2,2038-01-01,2038,1,527.2248838,0,35.6843049
Adverse,BRIDGE,w2,2038-02-01,2038,2,524.5892246,0,36.62401307
Adverse,BRIDGE,w2,2038-03-01,2038,3,533.7330854,0,37.50094653
Adverse,BRIDGE,w2,2038-04-01,2038,4,536.4466992,0,36.77795822
Adverse,BRIDGE,w2,2038-05-01,2038,5,533.7914624,0,307.4332586
Adverse,BRIDGE,w2,2038-06-01,2038,6,522.0459804,0,383.4620374
Adverse,BRIDGE,w2,2038-07-01,2038,7,515.1250481,0,315.0236357
Adverse,BRIDGE,w2,2038-08-01,2038,8,513.715235,0,310.2634488
Adverse,BRIDGE,w2,2038-09-01,2038,9,525.721179,0,312.051516
Adverse,BRIDGE,w2,2038-10-01,2038,10,527.4438882,0,395.0753875
Adverse,BRIDGE,w2,2038-11-01,2038,11,538.1173316,0,36.85700872
Adverse,BRIDGE,w2,2038-12-01,2038,12,550.9825207,0,40.5596361
Adverse,BRIDGE,w2,2039-01-01,2039,1,537.7693815,0,37.74338817
Adverse,BRIDGE,w2,2039-02-01,2039,2,535.0810091,0,37.62913218
Adverse,BRIDGE,w2,2039-03-01,2039,3,544.4077471,0,37.40654178
Adverse,BRIDGE,w2,2039-04-01,2039,4,547.1756332,0,38.28941015
Adverse,BRIDGE,w2,2039-05-01,2039,5,544.4672916,0,332.1254647
Adverse,BRIDGE,w2,2039-06-01,2039,6,532.4869,0,570.84309
Adverse,BRIDGE,w2,2039-07-01,2039,7,525.4275491,0,315.3298828
Adverse,BRIDGE,w2,2039-08-01,2039,8,523.9895397,0,284.1812668
Adverse,BRIDGE,w2,2039-09-01,2039,9,536.2356026,0,334.5462662
Adverse,BRIDGE,w2,2039-10-01,2039,10,537.992766,0,307.8761962
Adverse,BRIDGE,w2,2039-11-01,2039,11,548.8796783,0,36.3864591
Adverse,BRIDGE,w2,2039-12-01,2039,12,562.0021712,0,139.1216212
Adverse,BRIDGE,w2,2040-01-01,2040,1,548.5247691,0,36.86579795
Adverse,BRIDGE,w2,2040-02-01,2040,2,545.7826293,0,37.71094266
Adverse,BRIDGE,w2,2040-03-01,2040,3,555.295902,0,39.88079164
Adverse,BRIDGE,w2,2040-04-01,2040,4,558.1191459,0,36.92498006
Adverse,BRIDGE,w2,2040-05-01,2040,5,555.3566374,0,602.7294052
Adverse,BRIDGE,w2,2040-06-01,2040,6,543.136638,0,386.6625763
Adverse,BRIDGE,w2,2040-07-01,2040,7,535.9361001,0,336.434967
Adverse,BRIDGE,w2,2040-08-01,2040,8,534.4693305,0,423.793882
Adverse,BRIDGE,w2,2040-09-01,2040,9,546.9603147,0,424.2890402
Adverse,BRIDGE,w2,2040-10-01,2040,10,548.7526213,0,504.9167094
Adverse,BRIDGE,w2,2040-11-01,2040,11,559.8572718,0,36.00771077
Adverse,BRIDGE,w2,2040-12-01,2040,12,573.2422146,0,42.05699038
Adverse,BRIDGE,w2,2041-01-01,2041,1,559.4952645,0,37.06250735
Adverse,BRIDGE,w2,2041-02-01,2041,2,556.6982819,0,37.12587572
Adverse,BRIDGE,w2,2041-03-01,2041,3,566.4018201,0,44.4148472
Adverse,BRIDGE,w2,2041-04-01,2041,4,569.2815288,0,48.01211491
Adverse,BRIDGE,w2,2041-05-01,2041,5,566.4637702,0,657.4801896
Adverse,BRIDGE,w2,2041-06-01,2041,6,553.9993708,0,573.8638839
Adverse,BRIDGE,w2,2041-07-01,2041,7,546.6548221,0,329.3068018
Adverse,BRIDGE,w2,2041-08-01,2041,8,545.1587171,0,362.3879866
Adverse,BRIDGE,w2,2041-09-01,2041,9,557.8995209,0,500.6286375
Adverse,BRIDGE,w2,2041-10-01,2041,10,559.7276737,0,558.1927267
Adverse,BRIDGE,w2,2041-11-01,2041,11,571.0544173,0,43.24562207
Adverse,BRIDGE,w2,2041-12-01,2041,12,584.7070589,0,85.42172366
Adverse,BRIDGE,w2,2042-01-01,2042,1,570.6851698,0,39.90302076
Adverse,BRIDGE,w2,2042-02-01,2042,2,567.8322475,0,37.17025158
Adverse,BRIDGE,w2,2042-03-01,2042,3,577.7298565,0,47.75107551
Adverse,BRIDGE,w2,2042-04-01,2042,4,580.6671594,0,73.98629545
Adverse,BRIDGE,w2,2042-05-01,2042,5,577.7930456,0,543.2979785
Adverse,BRIDGE,w2,2042-06-01,2042,6,565.0793582,0,750.6186632
Adverse,BRIDGE,w2,2042-07-01,2042,7,557.5879185,0,454.7170733
